bienestar_id,Student_ID,Burnout_Risk_Level,Burnout_Encoded,Perceived_AI_Dependency,Dependencia_Alta,Anxiety_Level_During_Exams
130617,130617,Low,0,3,0,6
130618,130618,Medium,1,4,0,1
130619,130619,Medium,1,6,0,5
130620,130620,Medium,1,3,0,1
130621,130621,Medium,1,1,0,1
130622,130622,Medium,1,3,0,4
130623,130623,Medium,1,3,0,6
130624,130624,Medium,1,4,0,3
130625,130625,High,2,3,0,5
130626,130626,Medium,1,4,0,4
130627,130627,Medium,1,2,0,2
130628,130628,Low,0,4,0,4
130629,130629,High,2,6,0,7
130630,130630,Low,0,2,0,3
130631,130631,Low,0,5,0,9
130632,130632,High,2,5,0,4
130633,130633,Low,0,1,0,2
130634,130634,Medium,1,9,1,7
130635,130635,Medium,1,2,0,4
130636,130636,Medium,1,3,0,4
130637,130637,Low,0,2,0,1
130638,130638,Medium,1,3,0,4
130639,130639,Medium,1,6,0,3
130640,130640,Medium,1,2,0,3
130641,130641,Medium,1,1,0,1
130642,130642,Low,0,4,0,5
130643,130643,High,2,4,0,4
130644,130644,Low,0,2,0,6
130645,130645,Medium,1,6,0,4
130646,130646,Low,0,4,0,1
130647,130647,High,2,10,1,7
130648,130648,Medium,1,3,0,4
130649,130649,Low,0,5,0,5
130650,130650,Medium,1,2,0,2
130651,130651,High,2,4,0,6
130652,130652,High,2,5,0,5
130653,130653,High,2,4,0,2
130654,130654,High,2,3,0,7
130655,130655,High,2,3,0,5
130656,130656,High,2,5,0,4
130657,130657,High,2,4,0,7
130658,130658,High,2,3,0,2
130659,130659,Low,0,2,0,6
130660,130660,Low,0,2,0,8
130661,130661,Medium,1,1,0,8
130662,130662,Low,0,3,0,2
130663,130663,Low,0,3,0,4
130664,130664,High,2,7,1,5
130665,130665,Low,0,1,0,4
130666,130666,High,2,5,0,7
130667,130667,Low,0,2,0,1
130668,130668,High,2,1,0,1
130669,130669,Low,0,2,0,3
130670,130670,Medium,1,2,0,3
130671,130671,Low,0,2,0,3
130672,130672,Medium,1,6,0,8
130673,130673,Medium,1,2,0,3
130674,130674,Low,0,4,0,6
130675,130675,Medium,1,3,0,3
130676,130676,Low,0,2,0,5
130677,130677,Medium,1,2,0,4
130678,130678,Medium,1,5,0,5
130679,130679,Medium,1,5,0,5
130680,130680,Medium,1,1,0,4
130681,130681,Low,0,1,0,4
130682,130682,Medium,1,3,0,7
130683,130683,Low,0,1,0,2
130684,130684,High,2,5,0,7
130685,130685,Low,0,1,0,4
130686,130686,Medium,1,6,0,6
130687,130687,Low,0,2,0,7
130688,130688,Low,0,2,0,2
130689,130689,Medium,1,4,0,4
130690,130690,Medium,1,3,0,2
130691,130691,Low,0,4,0,6
130692,130692,Medium,1,5,0,5
130693,130693,High,2,3,0,9
130694,130694,High,2,3,0,6
130695,130695,Low,0,4,0,4
130696,130696,High,2,5,0,2
130697,130697,Low,0,3,0,7
130698,130698,Medium,1,5,0,4
130699,130699,Medium,1,6,0,5
130700,130700,Medium,1,3,0,5
130701,130701,Medium,1,5,0,4
130702,130702,High,2,4,0,4
130703,130703,Low,0,3,0,9
130704,130704,Medium,1,2,0,2
130705,130705,Medium,1,1,0,5
130706,130706,High,2,5,0,6
130707,130707,Low,0,4,0,7
130708,130708,Low,0,2,0,2
130709,130709,Low,0,3,0,3
130710,130710,Medium,1,2,0,2
130711,130711,Medium,1,1,0,3
130712,130712,Medium,1,2,0,6
130713,130713,Low,0,2,0,3
130714,130714,High,2,4,0,3
130715,130715,Low,0,6,0,8
130716,130716,Medium,1,2,0,5
130717,130717,Medium,1,3,0,6
130718,130718,Low,0,2,0,8
130719,130719,Medium,1,4,0,8
130720,130720,Medium,1,2,0,5
130721,130721,High,2,4,0,4
130722,130722,High,2,3,0,1
130723,130723,Low,0,2,0,4
130724,130724,Medium,1,6,0,5
130725,130725,Low,0,2,0,1
130726,130726,High,2,3,0,8
130727,130727,Low,0,3,0,4
130728,130728,High,2,3,0,8
130729,130729,Low,0,1,0,3
130730,130730,Medium,1,3,0,4
130731,130731,Low,0,1,0,2
130732,130732,High,2,5,0,5
130733,130733,Medium,1,3,0,7
130734,130734,High,2,4,0,3
130735,130735,High,2,4,0,2
130736,130736,Low,0,3,0,6
130737,130737,High,2,4,0,5
130738,130738,Medium,1,4,0,4
130739,130739,High,2,6,0,6
130740,130740,High,2,1,0,4
130741,130741,Medium,1,6,0,6
130742,130742,Medium,1,4,0,4
130743,130743,Medium,1,2,0,3
130744,130744,High,2,8,1,6
130745,130745,Medium,1,3,0,5
130746,130746,Low,0,3,0,8
130747,130747,Low,0,3,0,3
130748,130748,Medium,1,4,0,7
130749,130749,Medium,1,2,0,3
130750,130750,Medium,1,3,0,2
130751,130751,Medium,1,4,0,6
130752,130752,Low,0,2,0,3
130753,130753,Low,0,4,0,3
130754,130754,Medium,1,4,0,2
130755,130755,Low,0,3,0,4
130756,130756,High,2,3,0,2
130757,130757,Medium,1,4,0,4
130758,130758,Low,0,1,0,2
130759,130759,Low,0,1,0,2
130760,130760,Medium,1,5,0,7
130761,130761,Low,0,1,0,3
130762,130762,Low,0,1,0,1
130763,130763,Low,0,1,0,3
130764,130764,High,2,4,0,2
130765,130765,Medium,1,6,0,4
130766,130766,Low,0,1,0,2
130767,130767,Low,0,2,0,2
130768,130768,Low,0,2,0,3
130769,130769,Medium,1,3,0,3
130770,130770,Medium,1,7,1,3
130771,130771,Medium,1,2,0,3
130772,130772,Medium,1,2,0,4
130773,130773,High,2,1,0,1
130774,130774,High,2,3,0,2
130775,130775,Medium,1,3,0,2
130776,130776,Medium,1,3,0,6
130777,130777,Medium,1,2,0,6
130778,130778,Medium,1,4,0,5
130779,130779,Medium,1,3,0,5
130780,130780,Low,0,4,0,6
130781,130781,Low,0,3,0,1
130782,130782,Low,0,4,0,5
130783,130783,Medium,1,2,0,1
130784,130784,Medium,1,4,0,6
130785,130785,Low,0,1,0,1
130786,130786,Medium,1,2,0,1
130787,130787,High,2,3,0,4
130788,130788,Medium,1,3,0,1
130789,130789,Low,0,3,0,1
130790,130790,Medium,1,4,0,5
130791,130791,Low,0,7,1,6
130792,130792,High,2,3,0,1
130793,130793,Medium,1,1,0,2
130794,130794,Medium,1,3,0,4
130795,130795,Medium,1,5,0,8
130796,130796,High,2,5,0,10
130797,130797,Medium,1,3,0,6
130798,130798,Medium,1,6,0,5
130799,130799,Low,0,2,0,3
130800,130800,High,2,4,0,7
130801,130801,High,2,4,0,8
130802,130802,High,2,7,1,7
130803,130803,Medium,1,2,0,2
130804,130804,Medium,1,1,0,2
130805,130805,Low,0,1,0,2
130806,130806,High,2,4,0,6
130807,130807,Low,0,4,0,6
130808,130808,High,2,9,1,5
130809,130809,High,2,5,0,3
130810,130810,Medium,1,5,0,4
130811,130811,Medium,1,4,0,3
130812,130812,Medium,1,2,0,4
130813,130813,Medium,1,3,0,3
130814,130814,Medium,1,6,0,8
130815,130815,Medium,1,3,0,2
130816,130816,Medium,1,5,0,6
130817,130817,Low,0,1,0,7
130818,130818,Low,0,4,0,3
130819,130819,Low,0,4,0,6
130820,130820,High,2,6,0,1
130821,130821,Low,0,4,0,4
130822,130822,Medium,1,4,0,7
130823,130823,Medium,1,6,0,8
130824,130824,Medium,1,5,0,6
130825,130825,Medium,1,7,1,4
130826,130826,Medium,1,3,0,5
130827,130827,Medium,1,2,0,1
130828,130828,Medium,1,3,0,7
130829,130829,High,2,9,1,10
130830,130830,Medium,1,3,0,5
130831,130831,Low,0,3,0,4
130832,130832,Medium,1,4,0,2
130833,130833,Medium,1,1,0,3
130834,130834,High,2,2,0,1
130835,130835,High,2,4,0,7
130836,130836,Low,0,4,0,4
130837,130837,High,2,2,0,3
130838,130838,High,2,5,0,3
130839,130839,Medium,1,2,0,1
130840,130840,Medium,1,3,0,2
130841,130841,Medium,1,2,0,3
130842,130842,Low,0,2,0,5
130843,130843,Medium,1,3,0,3
130844,130844,Medium,1,3,0,3
130845,130845,Medium,1,5,0,5
130846,130846,High,2,6,0,4
130847,130847,Low,0,8,1,3
130848,130848,Low,0,1,0,4
130849,130849,Low,0,4,0,3
130850,130850,Medium,1,5,0,7
130851,130851,Low,0,5,0,4
130852,130852,Medium,1,1,0,3
130853,130853,High,2,2,0,4
130854,130854,High,2,6,0,5
130855,130855,High,2,3,0,3
130856,130856,Low,0,1,0,1
130857,130857,Medium,1,4,0,1
130858,130858,Medium,1,7,1,6
130859,130859,Medium,1,1,0,3
130860,130860,Medium,1,7,1,8
130861,130861,Low,0,2,0,8
130862,130862,High,2,6,0,3
130863,130863,Medium,1,6,0,5
130864,130864,Medium,1,1,0,2
130865,130865,Medium,1,7,1,7
130866,130866,High,2,7,1,4
130867,130867,Low,0,2,0,6
130868,130868,Low,0,1,0,4
130869,130869,Low,0,4,0,5
130870,130870,Medium,1,3,0,1
130871,130871,High,2,4,0,1
130872,130872,Medium,1,2,0,1
130873,130873,Medium,1,4,0,4
130874,130874,Medium,1,1,0,5
130875,130875,High,2,3,0,7
130876,130876,High,2,5,0,7
130877,130877,High,2,3,0,7
130878,130878,Low,0,1,0,2
130879,130879,Low,0,2,0,5
130880,130880,Medium,1,5,0,1
130881,130881,Medium,1,3,0,2
130882,130882,Medium,1,1,0,4
130883,130883,High,2,3,0,7
130884,130884,Low,0,1,0,6
130885,130885,Medium,1,4,0,1
130886,130886,High,2,4,0,4
130887,130887,Medium,1,3,0,2
130888,130888,Medium,1,2,0,4
130889,130889,Medium,1,7,1,1
130890,130890,Medium,1,3,0,3
130891,130891,High,2,5,0,5
130892,130892,Medium,1,6,0,3
130893,130893,Medium,1,3,0,4
130894,130894,Low,0,3,0,2
130895,130895,High,2,5,0,7
130896,130896,Low,0,2,0,3
130897,130897,Low,0,4,0,9
130898,130898,Medium,1,4,0,1
130899,130899,Medium,1,2,0,2
130900,130900,High,2,5,0,2
130901,130901,Low,0,6,0,4
130902,130902,Low,0,3,0,4
130903,130903,Low,0,3,0,1
130904,130904,Low,0,3,0,1
130905,130905,Medium,1,6,0,9
130906,130906,Medium,1,1,0,6
130907,130907,Low,0,3,0,2
130908,130908,High,2,3,0,3
130909,130909,High,2,2,0,4
130910,130910,Medium,1,2,0,8
130911,130911,High,2,6,0,6
130912,130912,Medium,1,6,0,7
130913,130913,High,2,2,0,5
130914,130914,Low,0,4,0,3
130915,130915,Low,0,3,0,4
130916,130916,Medium,1,2,0,1
130917,130917,Medium,1,3,0,6
130918,130918,High,2,4,0,5
130919,130919,Medium,1,6,0,5
130920,130920,Low,0,1,0,3
130921,130921,Medium,1,2,0,6
130922,130922,Low,0,1,0,6
130923,130923,Medium,1,1,0,2
130924,130924,Low,0,4,0,5
130925,130925,Low,0,1,0,3
130926,130926,Medium,1,6,0,7
130927,130927,Medium,1,1,0,4
130928,130928,Medium,1,2,0,2
130929,130929,Medium,1,6,0,6
130930,130930,Medium,1,5,0,9
130931,130931,Medium,1,2,0,1
130932,130932,Medium,1,5,0,6
130933,130933,Medium,1,3,0,3
130934,130934,Medium,1,1,0,2
130935,130935,Low,0,4,0,5
130936,130936,Medium,1,1,0,4
130937,130937,High,2,6,0,6
130938,130938,Medium,1,5,0,1
130939,130939,Low,0,2,0,6
130940,130940,Medium,1,2,0,2
130941,130941,High,2,4,0,5
130942,130942,Medium,1,4,0,4
130943,130943,Medium,1,2,0,4
130944,130944,Medium,1,2,0,3
130945,130945,High,2,5,0,7
130946,130946,Low,0,3,0,4
130947,130947,High,2,9,1,10
130948,130948,High,2,4,0,6
130949,130949,Low,0,2,0,3
130950,130950,Low,0,1,0,3
130951,130951,Low,0,4,0,5
130952,130952,Medium,1,2,0,2
130953,130953,High,2,5,0,7
130954,130954,High,2,5,0,1
130955,130955,High,2,2,0,5
130956,130956,High,2,5,0,3
130957,130957,High,2,9,1,8
130958,130958,Low,0,1,0,5
130959,130959,Low,0,1,0,3
130960,130960,Low,0,5,0,3
130961,130961,Medium,1,4,0,2
130962,130962,Medium,1,6,0,5
130963,130963,Medium,1,6,0,4
130964,130964,Medium,1,5,0,4
130965,130965,Medium,1,2,0,2
130966,130966,Medium,1,1,0,6
130967,130967,High,2,6,0,4
130968,130968,High,2,8,1,8
130969,130969,High,2,4,0,5
130970,130970,Low,0,1,0,3
130971,130971,High,2,1,0,6
130972,130972,Medium,1,5,0,10
130973,130973,Medium,1,5,0,5
130974,130974,Low,0,7,1,7
130975,130975,High,2,5,0,8
130976,130976,Medium,1,4,0,6
130977,130977,Low,0,3,0,7
130978,130978,Medium,1,2,0,5
130979,130979,High,2,4,0,6
130980,130980,High,2,2,0,8
130981,130981,High,2,5,0,5
130982,130982,Medium,1,1,0,4
130983,130983,Low,0,5,0,6
130984,130984,High,2,6,0,5
130985,130985,High,2,8,1,10
130986,130986,Medium,1,6,0,2
130987,130987,Low,0,1,0,1
130988,130988,Medium,1,1,0,1
130989,130989,Medium,1,1,0,1
130990,130990,Low,0,3,0,5
130991,130991,Low,0,1,0,3
130992,130992,Medium,1,3,0,4
130993,130993,Medium,1,3,0,1
130994,130994,Medium,1,5,0,7
130995,130995,High,2,2,0,3
130996,130996,Low,0,1,0,1
130997,130997,High,2,5,0,2
130998,130998,Medium,1,3,0,2
130999,130999,Low,0,4,0,1
131000,131000,Medium,1,2,0,2
131001,131001,Medium,1,4,0,8
131002,131002,Medium,1,3,0,2
131003,131003,High,2,3,0,8
131004,131004,High,2,7,1,3
131005,131005,High,2,6,0,4
131006,131006,Medium,1,4,0,3
131007,131007,Low,0,4,0,4
131008,131008,Medium,1,4,0,7
131009,131009,Medium,1,4,0,4
131010,131010,Medium,1,5,0,6
131011,131011,Low,0,4,0,1
131012,131012,Low,0,3,0,4
131013,131013,High,2,8,1,7
131014,131014,High,2,7,1,10
131015,131015,High,2,6,0,5
131016,131016,Low,0,1,0,3
131017,131017,High,2,4,0,6
131018,131018,High,2,6,0,6
131019,131019,Low,0,3,0,4
131020,131020,High,2,8,1,4
131021,131021,Low,0,1,0,3
131022,131022,Low,0,5,0,2
131023,131023,Medium,1,1,0,1
131024,131024,Medium,1,4,0,9
131025,131025,Medium,1,5,0,4
131026,131026,Low,0,2,0,5
131027,131027,Low,0,1,0,2
131028,131028,Medium,1,3,0,6
131029,131029,Low,0,2,0,4
131030,131030,High,2,3,0,9
131031,131031,Low,0,3,0,5
131032,131032,Medium,1,1,0,6
131033,131033,Medium,1,4,0,4
131034,131034,Low,0,5,0,4
131035,131035,Medium,1,1,0,7
131036,131036,Low,0,6,0,3
131037,131037,Medium,1,4,0,7
131038,131038,Low,0,5,0,3
131039,131039,Low,0,4,0,3
131040,131040,Medium,1,3,0,6
131041,131041,Medium,1,3,0,4
131042,131042,High,2,6,0,3
131043,131043,Medium,1,5,0,2
131044,131044,Medium,1,4,0,5
131045,131045,Low,0,5,0,6
131046,131046,Medium,1,3,0,4
131047,131047,High,2,4,0,6
131048,131048,High,2,4,0,7
131049,131049,High,2,1,0,7
131050,131050,Medium,1,4,0,3
131051,131051,High,2,6,0,5
131052,131052,Medium,1,1,0,6
131053,131053,Medium,1,4,0,4
131054,131054,High,2,4,0,3
131055,131055,High,2,4,0,6
131056,131056,Medium,1,1,0,1
131057,131057,Medium,1,4,0,6
131058,131058,Low,0,5,0,5
131059,131059,Medium,1,2,0,5
131060,131060,Medium,1,7,1,3
131061,131061,Low,0,2,0,1
131062,131062,Medium,1,4,0,4
131063,131063,Low,0,3,0,3
131064,131064,Low,0,4,0,8
131065,131065,Low,0,5,0,5
131066,131066,High,2,7,1,5
131067,131067,High,2,8,1,8
131068,131068,High,2,3,0,6
131069,131069,Low,0,3,0,3
131070,131070,Medium,1,3,0,1
131071,131071,Medium,1,3,0,4
131072,131072,Medium,1,3,0,7
131073,131073,Medium,1,1,0,1
131074,131074,Medium,1,6,0,10
131075,131075,High,2,8,1,5
131076,131076,Low,0,1,0,3
131077,131077,Medium,1,5,0,6
131078,131078,Low,0,4,0,6
131079,131079,Medium,1,5,0,1
131080,131080,Medium,1,2,0,6
131081,131081,Low,0,1,0,2
131082,131082,High,2,3,0,5
131083,131083,Medium,1,6,0,4
131084,131084,Medium,1,2,0,4
131085,131085,High,2,3,0,6
131086,131086,Medium,1,2,0,4
131087,131087,Medium,1,5,0,2
131088,131088,Medium,1,3,0,2
131089,131089,Low,0,2,0,2
131090,131090,Medium,1,1,0,1
131091,131091,High,2,6,0,2
131092,131092,Low,0,2,0,1
131093,131093,Medium,1,1,0,4
131094,131094,Medium,1,3,0,3
131095,131095,Medium,1,3,0,7
131096,131096,Medium,1,2,0,1
131097,131097,Low,0,6,0,4
131098,131098,Low,0,1,0,4
131099,131099,High,2,6,0,7
131100,131100,Low,0,4,0,5
131101,131101,Low,0,1,0,3
131102,131102,High,2,5,0,5
131103,131103,High,2,5,0,6
131104,131104,Medium,1,2,0,3
131105,131105,Medium,1,3,0,3
131106,131106,High,2,3,0,4
131107,131107,High,2,3,0,1
131108,131108,Low,0,2,0,5
131109,131109,Medium,1,3,0,6
131110,131110,Low,0,1,0,3
131111,131111,Medium,1,6,0,2
131112,131112,Medium,1,1,0,3
131113,131113,Medium,1,4,0,6
131114,131114,Medium,1,1,0,2
131115,131115,Medium,1,5,0,5
131116,131116,Low,0,3,0,3
131117,131117,Low,0,2,0,1
131118,131118,Medium,1,3,0,5
131119,131119,Medium,1,2,0,1
131120,131120,Medium,1,2,0,4
131121,131121,Medium,1,3,0,8
131122,131122,Low,0,4,0,5
131123,131123,Medium,1,4,0,3
131124,131124,Low,0,2,0,6
131125,131125,Medium,1,1,0,5
131126,131126,Medium,1,3,0,7
131127,131127,Medium,1,5,0,3
131128,131128,Medium,1,2,0,5
131129,131129,Medium,1,4,0,6
131130,131130,Medium,1,2,0,6
131131,131131,Low,0,5,0,7
131132,131132,Medium,1,2,0,5
131133,131133,Medium,1,4,0,6
131134,131134,Low,0,3,0,4
131135,131135,Medium,1,4,0,1
131136,131136,High,2,6,0,5
131137,131137,Medium,1,2,0,2
131138,131138,Medium,1,1,0,6
131139,131139,Medium,1,2,0,2
131140,131140,Low,0,1,0,7
131141,131141,Medium,1,1,0,2
131142,131142,High,2,4,0,3
131143,131143,Low,0,3,0,5
131144,131144,Low,0,2,0,2
131145,131145,High,2,3,0,1
131146,131146,High,2,4,0,4
131147,131147,Medium,1,5,0,3
131148,131148,Medium,1,4,0,2
131149,131149,High,2,6,0,5
131150,131150,Medium,1,6,0,6
131151,131151,High,2,4,0,2
131152,131152,Medium,1,4,0,8
131153,131153,Low,0,3,0,2
131154,131154,High,2,3,0,4
131155,131155,Medium,1,2,0,1
131156,131156,High,2,6,0,2
131157,131157,Low,0,2,0,1
131158,131158,High,2,6,0,7
131159,131159,Medium,1,1,0,1
131160,131160,Low,0,6,0,2
131161,131161,Medium,1,1,0,2
131162,131162,Medium,1,5,0,6
131163,131163,High,2,5,0,4
131164,131164,Medium,1,1,0,5
131165,131165,High,2,1,0,4
131166,131166,Medium,1,4,0,3
131167,131167,Medium,1,5,0,6
131168,131168,Medium,1,4,0,1
131169,131169,High,2,5,0,4
131170,131170,Low,0,2,0,2
131171,131171,Medium,1,1,0,4
131172,131172,Medium,1,5,0,5
131173,131173,Low,0,2,0,1
131174,131174,Low,0,3,0,5
131175,131175,Medium,1,4,0,3
131176,131176,Medium,1,5,0,4
131177,131177,Medium,1,4,0,4
131178,131178,High,2,5,0,6
131179,131179,Medium,1,5,0,7
131180,131180,High,2,5,0,6
131181,131181,Low,0,3,0,10
131182,131182,High,2,6,0,3
131183,131183,High,2,6,0,6
131184,131184,Low,0,5,0,6
131185,131185,Low,0,2,0,2
131186,131186,High,2,3,0,5
131187,131187,High,2,3,0,9
131188,131188,Medium,1,4,0,5
131189,131189,Low,0,4,0,6
131190,131190,High,2,8,1,10
131191,131191,Low,0,5,0,5
131192,131192,High,2,2,0,5
131193,131193,Medium,1,4,0,7
131194,131194,Low,0,2,0,3
131195,131195,Medium,1,3,0,6
131196,131196,Low,0,2,0,2
131197,131197,Medium,1,4,0,7
131198,131198,Medium,1,6,0,8
131199,131199,Medium,1,3,0,4
131200,131200,Low,0,3,0,5
131201,131201,Medium,1,1,0,8
131202,131202,High,2,6,0,2
131203,131203,Low,0,5,0,3
131204,131204,Low,0,1,0,4
131205,131205,Medium,1,3,0,6
131206,131206,High,2,3,0,5
131207,131207,Medium,1,1,0,4
131208,131208,Medium,1,3,0,1
131209,131209,Medium,1,3,0,1
131210,131210,High,2,6,0,6
131211,131211,Low,0,5,0,3
131212,131212,Low,0,3,0,6
131213,131213,Low,0,1,0,4
131214,131214,Medium,1,2,0,3
131215,131215,High,2,3,0,2
131216,131216,Medium,1,1,0,4
131217,131217,Medium,1,5,0,4
131218,131218,High,2,1,0,2
131219,131219,High,2,6,0,7
131220,131220,Medium,1,2,0,4
131221,131221,Medium,1,3,0,2
131222,131222,Medium,1,5,0,5
131223,131223,High,2,6,0,5
131224,131224,Medium,1,3,0,3
131225,131225,High,2,3,0,2
131226,131226,High,2,6,0,4
131227,131227,Medium,1,4,0,3
131228,131228,Medium,1,3,0,6
131229,131229,Medium,1,3,0,3
131230,131230,Medium,1,6,0,1
131231,131231,Low,0,2,0,1
131232,131232,Low,0,4,0,7
131233,131233,Medium,1,2,0,5
131234,131234,Low,0,1,0,2
131235,131235,High,2,9,1,10
131236,131236,High,2,8,1,6
131237,131237,Medium,1,2,0,3
131238,131238,High,2,4,0,3
131239,131239,Medium,1,4,0,6
131240,131240,Medium,1,3,0,5
131241,131241,Medium,1,4,0,6
131242,131242,High,2,4,0,4
131243,131243,High,2,8,1,8
131244,131244,Medium,1,5,0,7
131245,131245,High,2,6,0,5
131246,131246,High,2,2,0,8
131247,131247,Medium,1,3,0,1
131248,131248,High,2,4,0,9
131249,131249,Medium,1,3,0,2
131250,131250,Low,0,1,0,1
131251,131251,High,2,7,1,5
131252,131252,Medium,1,5,0,5
131253,131253,Medium,1,4,0,5
131254,131254,High,2,4,0,2
131255,131255,Low,0,2,0,5
131256,131256,High,2,2,0,4
131257,131257,Low,0,2,0,4
131258,131258,Low,0,2,0,6
131259,131259,High,2,4,0,8
131260,131260,Low,0,3,0,5
131261,131261,High,2,8,1,8
131262,131262,Low,0,1,0,1
131263,131263,High,2,4,0,3
131264,131264,Low,0,1,0,5
131265,131265,Medium,1,2,0,8
131266,131266,High,2,2,0,6
131267,131267,High,2,4,0,4
131268,131268,Low,0,3,0,7
131269,131269,Medium,1,4,0,5
131270,131270,High,2,4,0,3
131271,131271,Medium,1,2,0,2
131272,131272,High,2,3,0,1
131273,131273,Low,0,5,0,3
131274,131274,Medium,1,7,1,6
131275,131275,Low,0,4,0,3
131276,131276,High,2,5,0,7
131277,131277,High,2,6,0,5
131278,131278,Medium,1,1,0,3
131279,131279,High,2,4,0,6
131280,131280,Medium,1,6,0,5
131281,131281,Low,0,3,0,5
131282,131282,Medium,1,4,0,1
131283,131283,Medium,1,4,0,4
131284,131284,Medium,1,5,0,9
131285,131285,High,2,4,0,9
131286,131286,Low,0,5,0,1
131287,131287,Medium,1,4,0,5
131288,131288,Medium,1,6,0,2
131289,131289,Medium,1,2,0,5
131290,131290,High,2,5,0,5
131291,131291,Low,0,4,0,7
131292,131292,Low,0,2,0,3
131293,131293,High,2,4,0,5
131294,131294,Medium,1,2,0,4
131295,131295,Low,0,3,0,9
131296,131296,High,2,5,0,9
131297,131297,Medium,1,4,0,1
131298,131298,Medium,1,1,0,3
131299,131299,Low,0,2,0,4
131300,131300,High,2,3,0,3
131301,131301,Medium,1,4,0,6
131302,131302,Low,0,2,0,3
131303,131303,Medium,1,7,1,4
131304,131304,Medium,1,5,0,7
131305,131305,High,2,5,0,8
131306,131306,High,2,4,0,9
131307,131307,Medium,1,2,0,3
131308,131308,Low,0,4,0,2
131309,131309,Low,0,5,0,6
131310,131310,High,2,5,0,5
131311,131311,Low,0,3,0,3
131312,131312,Low,0,3,0,3
131313,131313,Low,0,2,0,3
131314,131314,Low,0,3,0,6
131315,131315,High,2,6,0,4
131316,131316,Medium,1,3,0,6
131317,131317,Low,0,3,0,4
131318,131318,Low,0,1,0,2
131319,131319,Medium,1,4,0,3
131320,131320,Medium,1,4,0,8
131321,131321,High,2,7,1,1
131322,131322,Medium,1,4,0,6
131323,131323,High,2,3,0,8
131324,131324,High,2,5,0,4
131325,131325,Low,0,2,0,3
131326,131326,Medium,1,3,0,4
131327,131327,High,2,2,0,1
131328,131328,Medium,1,7,1,4
131329,131329,High,2,1,0,7
131330,131330,High,2,4,0,2
131331,131331,Low,0,2,0,1
131332,131332,Medium,1,4,0,6
131333,131333,Medium,1,3,0,3
131334,131334,Medium,1,4,0,7
131335,131335,Low,0,2,0,7
131336,131336,Low,0,6,0,5
131337,131337,Medium,1,1,0,2
131338,131338,High,2,6,0,3
131339,131339,High,2,6,0,6
131340,131340,Medium,1,6,0,5
131341,131341,Low,0,3,0,3
131342,131342,Medium,1,2,0,4
131343,131343,Low,0,2,0,3
131344,131344,Medium,1,1,0,3
131345,131345,Medium,1,3,0,5
131346,131346,Medium,1,1,0,4
131347,131347,High,2,6,0,5
131348,131348,Medium,1,3,0,5
131349,131349,Medium,1,3,0,4
131350,131350,Low,0,4,0,1
131351,131351,High,2,8,1,7
131352,131352,Medium,1,3,0,3
131353,131353,Low,0,2,0,8
131354,131354,High,2,4,0,3
131355,131355,Medium,1,4,0,4
131356,131356,Medium,1,3,0,1
131357,131357,Low,0,3,0,5
131358,131358,High,2,2,0,1
131359,131359,Low,0,2,0,6
131360,131360,High,2,4,0,5
131361,131361,Medium,1,6,0,4
131362,131362,High,2,5,0,6
131363,131363,Low,0,2,0,4
131364,131364,Medium,1,4,0,2
131365,131365,Medium,1,2,0,4
131366,131366,High,2,4,0,3
131367,131367,Low,0,2,0,3
131368,131368,Low,0,1,0,3
131369,131369,High,2,7,1,5
131370,131370,High,2,5,0,8
131371,131371,Low,0,1,0,4
131372,131372,Low,0,2,0,2
131373,131373,High,2,4,0,3
131374,131374,High,2,2,0,7
131375,131375,Medium,1,3,0,6
131376,131376,Medium,1,7,1,6
131377,131377,Medium,1,4,0,3
131378,131378,Medium,1,1,0,8
131379,131379,High,2,7,1,6
131380,131380,Low,0,1,0,7
131381,131381,Low,0,2,0,5
131382,131382,Medium,1,1,0,6
131383,131383,High,2,5,0,5
131384,131384,Medium,1,4,0,2
131385,131385,Medium,1,4,0,6
131386,131386,High,2,2,0,2
131387,131387,Low,0,2,0,6
131388,131388,Medium,1,5,0,7
131389,131389,High,2,7,1,4
131390,131390,Low,0,4,0,2
131391,131391,Medium,1,2,0,5
131392,131392,Low,0,4,0,6
131393,131393,Medium,1,5,0,1
131394,131394,High,2,6,0,1
131395,131395,Medium,1,3,0,5
131396,131396,Medium,1,1,0,3
131397,131397,High,2,2,0,2
131398,131398,Medium,1,4,0,7
131399,131399,Low,0,5,0,3
131400,131400,Low,0,2,0,5
131401,131401,Medium,1,3,0,4
131402,131402,Medium,1,5,0,6
131403,131403,Medium,1,3,0,4
131404,131404,High,2,2,0,2
131405,131405,Medium,1,2,0,2
131406,131406,High,2,3,0,9
131407,131407,Low,0,2,0,6
131408,131408,Low,0,3,0,6
131409,131409,Low,0,2,0,2
131410,131410,Medium,1,4,0,4
131411,131411,Medium,1,1,0,5
131412,131412,High,2,7,1,2
131413,131413,High,2,2,0,5
131414,131414,Low,0,1,0,3
131415,131415,High,2,4,0,2
131416,131416,Medium,1,4,0,4
131417,131417,Low,0,4,0,1
131418,131418,Low,0,5,0,9
131419,131419,Low,0,5,0,5
131420,131420,Medium,1,2,0,4
131421,131421,High,2,6,0,10
131422,131422,High,2,7,1,10
131423,131423,High,2,3,0,6
131424,131424,Low,0,1,0,4
131425,131425,Medium,1,3,0,4
131426,131426,Medium,1,1,0,3
