Student_ID,Pre_Semester_GPA,Post_Semester_GPA,Cambio_GPA,Skill_Retention_Score,Riesgo_Academico,Estudio_Total,perfil_id,uso_ia_id,bienestar_id,institucion_id
118484,3.904,4.0,0.096,69.24,0,18.45,118484,118484,118484,2
118485,3.066,3.565,0.499,83.23,0,29.11,118485,118485,118485,3
118486,3.76,4.0,0.24,99.03,0,25.25,118486,118486,118486,2
118487,3.647,3.768,0.121,79.36,0,3.33,118487,118487,118487,1
118488,3.338,3.777,0.439,60.03,0,23.08,118488,118488,118488,2
118489,2.494,2.78,0.286,83.87,0,14.3,118489,118489,118489,2
118490,3.245,3.332,0.087,51.49,0,13.84,118490,118490,118490,3
118491,2.843,3.288,0.445,91.65,0,20.38,118491,118491,118491,2
118492,3.486,3.595,0.109,48.36,0,14.06,118492,118492,118492,3
118493,3.632,3.856,0.224,59.49,0,26.53,118493,118493,118493,1
118494,2.918,3.291,0.373,84.34,0,22.96,118494,118494,118494,2
118495,2.596,2.887,0.291,65.81,0,18.07,118495,118495,118495,3
118496,3.689,3.798,0.109,55.05,0,6.94,118496,118496,118496,2
118497,3.064,3.226,0.162,98.56,0,27.92,118497,118497,118497,3
118498,3.515,3.75,0.235,94.26,0,7.99,118498,118498,118498,2
118499,3.318,3.757,0.439,70.98,0,27.13,118499,118499,118499,2
118500,3.525,3.72,0.195,78.7,0,17.9,118500,118500,118500,3
118501,3.079,3.048,-0.031,61.37,0,37.0,118501,118501,118501,2
118502,3.109,3.19,0.081,71.83,0,12.25,118502,118502,118502,2
118503,3.816,4.0,0.184,66.61,0,21.12,118503,118503,118503,2
118504,3.385,3.748,0.363,63.52,0,14.55,118504,118504,118504,2
118505,3.61,3.607,-0.003,65.83,0,20.32,118505,118505,118505,1
118506,3.49,3.71,0.22,68.18,0,7.99,118506,118506,118506,1
118507,3.722,3.864,0.142,83.05,0,2.1,118507,118507,118507,2
118508,3.544,4.0,0.456,93.35,0,28.44,118508,118508,118508,3
118509,3.3,3.563,0.263,62.46,0,36.43,118509,118509,118509,2
118510,3.668,3.699,0.031,90.87,0,14.47,118510,118510,118510,2
118511,2.59,2.669,0.079,68.29,0,8.55,118511,118511,118511,2
118512,3.492,3.812,0.32,97.0,0,13.76,118512,118512,118512,2
118513,3.296,3.494,0.198,60.91,0,18.85,118513,118513,118513,1
118514,2.982,3.23,0.248,79.97,0,25.45,118514,118514,118514,3
118515,3.606,3.838,0.232,56.22,0,20.99,118515,118515,118515,2
118516,3.494,3.639,0.145,83.02,0,14.87,118516,118516,118516,3
118517,2.705,2.977,0.272,80.03,0,35.35,118517,118517,118517,2
118518,3.698,3.71,0.012,56.07,0,6.8,118518,118518,118518,1
118519,2.61,2.591,-0.019,65.73,0,16.11,118519,118519,118519,2
118520,3.745,3.875,0.13,75.31,0,19.37,118520,118520,118520,1
118521,3.077,3.304,0.227,53.26,0,34.89,118521,118521,118521,1
118522,3.276,3.571,0.295,54.34,0,14.57,118522,118522,118522,2
118523,2.843,3.066,0.223,61.4,0,31.1,118523,118523,118523,3
118524,2.971,3.439,0.468,100.0,0,20.49,118524,118524,118524,2
118525,3.603,3.927,0.324,97.51,0,13.59,118525,118525,118525,3
118526,3.65,3.828,0.178,97.83,0,13.07,118526,118526,118526,3
118527,3.298,3.601,0.303,100.0,0,32.53,118527,118527,118527,3
118528,3.682,4.0,0.318,86.51,0,25.51,118528,118528,118528,2
118529,2.58,2.864,0.284,80.34,0,19.74,118529,118529,118529,2
118530,3.913,3.512,-0.401,98.97,1,30.95,118530,118530,118530,3
118531,2.617,2.591,-0.026,62.55,0,14.32,118531,118531,118531,2
118532,2.346,2.487,0.141,93.13,1,15.89,118532,118532,118532,2
118533,3.395,3.588,0.193,56.87,0,7.6,118533,118533,118533,2
118534,3.619,3.985,0.366,64.34,0,17.67,118534,118534,118534,3
118535,2.868,3.122,0.254,62.59,0,24.34,118535,118535,118535,1
118536,2.655,2.633,-0.022,72.04,0,6.82,118536,118536,118536,2
118537,3.513,3.586,0.073,89.67,0,21.52,118537,118537,118537,2
118538,3.527,3.764,0.237,73.4,0,23.52,118538,118538,118538,3
118539,3.373,4.0,0.627,100.0,0,28.46,118539,118539,118539,2
118540,3.88,3.935,0.055,76.26,0,10.54,118540,118540,118540,2
118541,3.775,3.997,0.222,74.61,0,13.15,118541,118541,118541,1
118542,3.089,3.429,0.34,70.94,0,14.34,118542,118542,118542,2
118543,3.098,3.631,0.533,68.77,0,19.31,118543,118543,118543,2
118544,3.607,3.99,0.383,71.42,0,12.66,118544,118544,118544,3
118545,2.931,3.341,0.41,89.93,0,33.54,118545,118545,118545,2
118546,2.657,2.873,0.216,74.16,0,11.76,118546,118546,118546,2
118547,2.785,3.049,0.264,85.47,0,25.48,118547,118547,118547,2
118548,3.489,3.804,0.315,79.38,0,23.73,118548,118548,118548,2
118549,2.801,3.419,0.618,70.1,0,25.03,118549,118549,118549,2
118550,2.794,2.8,0.006,48.92,0,12.14,118550,118550,118550,2
118551,2.942,3.313,0.371,69.78,0,14.1,118551,118551,118551,2
118552,3.879,3.875,-0.004,77.03,0,8.9,118552,118552,118552,3
118553,3.732,4.0,0.268,72.87,0,26.13,118553,118553,118553,3
118554,3.244,3.364,0.12,78.58,0,18.51,118554,118554,118554,2
118555,2.594,2.836,0.242,77.64,0,15.22,118555,118555,118555,3
118556,3.108,3.619,0.511,86.83,0,22.87,118556,118556,118556,2
118557,3.083,3.427,0.344,53.19,0,31.1,118557,118557,118557,3
118558,2.827,3.164,0.337,78.0,0,25.22,118558,118558,118558,2
118559,2.617,2.993,0.376,81.56,0,7.39,118559,118559,118559,3
118560,2.858,2.438,-0.42,84.14,1,5.56,118560,118560,118560,2
118561,2.161,2.383,0.222,89.0,1,16.36,118561,118561,118561,2
118562,2.508,2.742,0.234,78.68,0,27.75,118562,118562,118562,2
118563,2.889,2.927,0.038,42.87,0,16.26,118563,118563,118563,2
118564,2.802,3.148,0.346,77.29,0,18.63,118564,118564,118564,2
118565,2.652,2.857,0.205,71.83,0,18.67,118565,118565,118565,1
118566,3.207,3.49,0.283,69.05,0,24.57,118566,118566,118566,1
118567,3.518,3.516,-0.002,61.73,0,5.33,118567,118567,118567,3
118568,3.161,3.221,0.06,57.39,0,5.7,118568,118568,118568,1
118569,3.405,3.662,0.257,66.77,0,45.98,118569,118569,118569,3
118570,3.45,3.486,0.036,84.17,0,20.06,118570,118570,118570,3
118571,3.618,3.812,0.194,72.52,0,14.02,118571,118571,118571,2
118572,3.123,3.021,-0.102,66.43,0,15.52,118572,118572,118572,3
118573,2.743,3.068,0.325,61.55,0,22.75,118573,118573,118573,2
118574,3.473,3.827,0.354,92.0,0,5.61,118574,118574,118574,3
118575,3.351,3.69,0.339,56.31,0,29.42,118575,118575,118575,1
118576,3.227,3.629,0.402,99.21,0,21.89,118576,118576,118576,1
118577,3.102,3.106,0.004,85.62,0,4.87,118577,118577,118577,2
118578,2.9,3.094,0.194,68.28,0,16.2,118578,118578,118578,2
118579,3.639,3.815,0.176,88.69,0,23.62,118579,118579,118579,3
118580,2.936,2.713,-0.223,55.45,0,9.38,118580,118580,118580,3
118581,2.468,2.895,0.427,81.55,0,24.66,118581,118581,118581,3
118582,3.715,3.983,0.268,76.28,0,27.02,118582,118582,118582,2
118583,2.539,2.493,-0.046,48.28,1,19.63,118583,118583,118583,2
118584,2.429,2.607,0.178,57.05,0,21.68,118584,118584,118584,2
118585,1.915,2.117,0.202,56.17,1,11.53,118585,118585,118585,3
118586,3.668,4.0,0.332,98.16,0,17.14,118586,118586,118586,2
118587,3.309,3.645,0.336,77.17,0,16.93,118587,118587,118587,3
118588,3.23,3.684,0.454,75.01,0,11.33,118588,118588,118588,2
118589,3.202,3.6,0.398,81.87,0,22.02,118589,118589,118589,2
118590,3.209,3.493,0.284,82.32,0,16.45,118590,118590,118590,2
118591,3.532,3.859,0.327,94.41,0,27.63,118591,118591,118591,2
118592,3.297,3.612,0.315,56.85,0,42.62,118592,118592,118592,2
118593,3.401,3.373,-0.028,56.67,0,12.37,118593,118593,118593,2
118594,3.0,3.396,0.396,69.11,0,26.81,118594,118594,118594,2
118595,3.814,4.0,0.186,80.76,0,24.78,118595,118595,118595,2
118596,3.738,4.0,0.262,94.23,0,14.03,118596,118596,118596,2
118597,3.545,3.383,-0.162,67.56,0,30.11,118597,118597,118597,2
118598,3.744,3.864,0.12,93.33,0,21.12,118598,118598,118598,2
118599,3.458,3.61,0.152,78.16,0,5.55,118599,118599,118599,2
118600,3.585,3.697,0.112,92.04,0,14.68,118600,118600,118600,2
118601,2.346,2.703,0.357,81.16,0,15.61,118601,118601,118601,2
118602,3.595,4.0,0.405,79.98,0,14.41,118602,118602,118602,2
118603,2.974,3.416,0.442,77.45,0,30.51,118603,118603,118603,2
118604,2.415,2.199,-0.216,84.26,1,8.26,118604,118604,118604,3
118605,3.437,3.665,0.228,61.67,0,21.23,118605,118605,118605,1
118606,3.689,3.734,0.045,70.5,0,10.23,118606,118606,118606,1
118607,3.898,4.0,0.102,81.51,0,24.17,118607,118607,118607,2
118608,2.791,3.022,0.231,70.29,0,15.74,118608,118608,118608,2
118609,2.949,3.155,0.206,44.92,0,10.18,118609,118609,118609,2
118610,3.561,3.905,0.344,94.9,0,14.19,118610,118610,118610,2
118611,3.372,3.441,0.069,83.18,0,7.16,118611,118611,118611,3
118612,2.887,3.144,0.257,97.08,0,22.95,118612,118612,118612,3
118613,3.646,3.712,0.066,95.88,0,4.54,118613,118613,118613,2
118614,3.328,3.599,0.271,76.61,0,21.24,118614,118614,118614,3
118615,3.783,3.985,0.202,60.48,0,19.89,118615,118615,118615,3
118616,3.563,3.908,0.345,77.31,0,18.81,118616,118616,118616,3
118617,2.168,2.132,-0.036,58.74,1,14.03,118617,118617,118617,2
118618,3.621,3.638,0.017,100.0,0,14.22,118618,118618,118618,3
118619,3.347,3.836,0.489,100.0,0,24.96,118619,118619,118619,2
118620,2.288,2.798,0.51,96.12,0,39.92,118620,118620,118620,3
118621,3.71,3.811,0.101,59.1,0,27.57,118621,118621,118621,2
118622,3.089,3.795,0.706,77.06,0,18.49,118622,118622,118622,2
118623,3.336,3.44,0.104,74.22,0,16.77,118623,118623,118623,2
118624,2.956,3.129,0.173,85.6,0,13.05,118624,118624,118624,2
118625,2.357,2.936,0.579,84.28,0,22.75,118625,118625,118625,2
118626,3.272,3.643,0.371,80.93,0,12.2,118626,118626,118626,2
118627,3.478,3.807,0.329,84.36,0,18.7,118627,118627,118627,2
118628,3.154,3.433,0.279,79.45,0,19.07,118628,118628,118628,1
118629,2.287,2.428,0.141,60.45,1,11.89,118629,118629,118629,3
118630,2.702,2.667,-0.035,72.82,0,27.39,118630,118630,118630,2
118631,2.795,3.279,0.484,81.69,0,23.59,118631,118631,118631,2
118632,3.255,3.463,0.208,67.31,0,17.25,118632,118632,118632,3
118633,3.034,3.517,0.483,97.78,0,13.6,118633,118633,118633,3
118634,2.856,2.963,0.107,64.17,0,33.49,118634,118634,118634,3
118635,2.698,2.812,0.114,47.04,0,21.32,118635,118635,118635,3
118636,3.616,3.611,-0.005,76.57,0,35.18,118636,118636,118636,1
118637,3.844,4.0,0.156,90.16,0,25.51,118637,118637,118637,3
118638,3.393,3.507,0.114,53.2,0,9.46,118638,118638,118638,2
118639,3.181,3.354,0.173,85.28,0,25.05,118639,118639,118639,2
118640,2.505,2.454,-0.051,56.73,1,9.63,118640,118640,118640,3
118641,3.366,3.723,0.357,84.72,0,40.13,118641,118641,118641,2
118642,3.481,3.787,0.306,88.89,0,16.07,118642,118642,118642,2
118643,3.756,3.824,0.068,59.84,0,20.58,118643,118643,118643,2
118644,3.322,3.32,-0.002,76.61,0,4.24,118644,118644,118644,2
118645,3.22,2.73,-0.49,52.72,1,39.73,118645,118645,118645,2
118646,3.271,3.879,0.608,96.3,0,28.63,118646,118646,118646,3
118647,3.82,3.855,0.035,83.37,0,9.55,118647,118647,118647,2
118648,3.196,3.234,0.038,76.9,0,13.92,118648,118648,118648,2
118649,3.777,4.0,0.223,99.52,0,29.57,118649,118649,118649,2
118650,3.675,3.772,0.097,72.68,0,35.75,118650,118650,118650,2
118651,3.323,3.264,-0.059,52.99,0,36.17,118651,118651,118651,1
118652,3.199,3.519,0.32,63.16,0,23.27,118652,118652,118652,2
118653,3.614,3.915,0.301,100.0,0,23.4,118653,118653,118653,2
118654,3.634,3.598,-0.036,90.03,0,12.74,118654,118654,118654,2
118655,3.834,4.0,0.166,91.43,0,30.55,118655,118655,118655,3
118656,3.126,3.502,0.376,78.04,0,12.2,118656,118656,118656,1
118657,3.215,3.759,0.544,67.17,0,25.31,118657,118657,118657,3
118658,3.854,4.0,0.146,65.23,0,30.35,118658,118658,118658,3
118659,1.758,2.287,0.529,66.04,1,21.29,118659,118659,118659,3
118660,3.676,3.554,-0.122,77.64,0,18.0,118660,118660,118660,2
118661,2.649,3.076,0.427,87.95,0,27.35,118661,118661,118661,2
118662,3.879,4.0,0.121,89.27,0,23.42,118662,118662,118662,2
118663,2.543,3.176,0.633,73.98,0,23.25,118663,118663,118663,3
118664,3.437,4.0,0.563,95.34,0,10.74,118664,118664,118664,1
118665,3.574,4.0,0.426,90.51,0,17.47,118665,118665,118665,2
118666,2.867,3.089,0.222,65.61,0,23.36,118666,118666,118666,3
118667,3.329,3.319,-0.01,49.37,0,12.97,118667,118667,118667,1
118668,3.347,3.255,-0.092,42.19,0,8.02,118668,118668,118668,2
118669,2.78,3.239,0.459,77.57,0,12.31,118669,118669,118669,2
118670,3.292,3.584,0.292,79.6,0,21.12,118670,118670,118670,3
118671,2.876,2.741,-0.135,59.58,0,6.29,118671,118671,118671,3
118672,2.87,2.838,-0.032,63.58,0,16.67,118672,118672,118672,2
118673,2.822,3.105,0.283,82.62,0,22.66,118673,118673,118673,3
118674,3.235,3.415,0.18,42.85,0,15.79,118674,118674,118674,3
118675,3.119,3.174,0.055,52.36,0,9.08,118675,118675,118675,2
118676,1.726,2.17,0.444,60.95,1,17.61,118676,118676,118676,2
118677,3.837,4.0,0.163,66.41,0,28.01,118677,118677,118677,2
118678,2.452,2.607,0.155,67.91,0,24.83,118678,118678,118678,2
118679,3.097,3.33,0.233,94.39,0,22.55,118679,118679,118679,2
118680,2.857,3.287,0.43,67.33,0,26.72,118680,118680,118680,2
118681,2.018,2.185,0.167,62.97,1,10.38,118681,118681,118681,2
118682,3.596,3.749,0.153,57.99,0,13.85,118682,118682,118682,1
118683,2.153,2.277,0.124,78.15,1,13.66,118683,118683,118683,2
118684,2.781,2.989,0.208,53.22,0,9.02,118684,118684,118684,1
118685,2.552,2.699,0.147,50.56,0,25.68,118685,118685,118685,2
118686,2.455,1.877,-0.578,24.42,1,47.5,118686,118686,118686,2
118687,3.347,3.457,0.11,59.73,0,17.72,118687,118687,118687,2
118688,3.165,3.936,0.771,85.36,0,32.87,118688,118688,118688,3
118689,3.702,3.972,0.27,96.58,0,16.38,118689,118689,118689,2
118690,3.553,3.66,0.107,80.79,0,17.8,118690,118690,118690,2
118691,3.009,3.361,0.352,100.0,0,20.15,118691,118691,118691,2
118692,2.617,2.401,-0.216,89.34,1,10.34,118692,118692,118692,1
118693,2.82,3.215,0.395,64.74,0,12.7,118693,118693,118693,3
118694,2.725,3.197,0.472,85.54,0,22.47,118694,118694,118694,3
118695,2.886,3.031,0.145,61.22,0,13.62,118695,118695,118695,2
118696,3.858,4.0,0.142,84.11,0,24.56,118696,118696,118696,2
118697,3.1,2.915,-0.185,100.0,0,6.77,118697,118697,118697,2
118698,3.051,3.318,0.267,65.53,0,12.01,118698,118698,118698,3
118699,3.043,3.549,0.506,95.33,0,32.91,118699,118699,118699,3
118700,3.312,3.66,0.348,81.42,0,20.2,118700,118700,118700,2
118701,2.303,2.648,0.345,85.58,0,20.35,118701,118701,118701,2
118702,3.29,3.291,0.001,66.62,0,14.92,118702,118702,118702,3
118703,2.927,3.071,0.144,62.83,0,15.31,118703,118703,118703,2
118704,3.695,3.636,-0.059,88.14,0,10.87,118704,118704,118704,1
118705,2.458,2.765,0.307,59.64,0,15.94,118705,118705,118705,3
118706,3.853,4.0,0.147,74.35,0,11.76,118706,118706,118706,1
118707,3.338,3.271,-0.067,87.83,0,15.34,118707,118707,118707,1
118708,3.098,3.196,0.098,60.28,0,39.23,118708,118708,118708,1
118709,2.65,2.572,-0.078,89.89,0,7.02,118709,118709,118709,1
118710,3.025,3.06,0.035,79.53,0,28.0,118710,118710,118710,2
118711,3.433,3.508,0.075,76.3,0,19.62,118711,118711,118711,2
118712,3.285,3.553,0.268,71.75,0,23.06,118712,118712,118712,2
118713,3.694,4.0,0.306,100.0,0,20.98,118713,118713,118713,2
118714,3.476,3.397,-0.079,65.42,0,26.55,118714,118714,118714,3
118715,3.436,3.727,0.291,80.93,0,10.29,118715,118715,118715,2
118716,2.849,3.054,0.205,69.29,0,31.64,118716,118716,118716,3
118717,3.584,3.773,0.189,68.13,0,23.41,118717,118717,118717,2
118718,3.104,3.465,0.361,74.56,0,53.91,118718,118718,118718,2
118719,3.486,3.757,0.271,89.2,0,23.75,118719,118719,118719,3
118720,3.472,3.785,0.313,82.11,0,38.51,118720,118720,118720,3
118721,3.157,3.34,0.183,58.53,0,23.81,118721,118721,118721,1
118722,3.324,3.427,0.103,75.58,0,7.25,118722,118722,118722,1
118723,3.189,3.513,0.324,48.08,0,18.58,118723,118723,118723,2
118724,3.302,3.597,0.295,66.61,0,36.79,118724,118724,118724,2
118725,3.258,3.835,0.577,100.0,0,23.03,118725,118725,118725,2
118726,3.294,3.97,0.676,100.0,0,18.9,118726,118726,118726,2
118727,3.283,3.908,0.625,100.0,0,18.83,118727,118727,118727,2
118728,3.725,3.847,0.122,89.16,0,12.96,118728,118728,118728,3
118729,3.426,3.626,0.2,96.76,0,32.33,118729,118729,118729,2
118730,2.852,3.103,0.251,95.34,0,19.56,118730,118730,118730,2
118731,2.554,3.139,0.585,84.97,0,18.65,118731,118731,118731,3
118732,3.295,3.462,0.167,53.34,0,12.97,118732,118732,118732,3
118733,3.59,3.432,-0.158,59.52,0,2.87,118733,118733,118733,2
118734,3.619,3.646,0.027,84.41,0,9.75,118734,118734,118734,2
118735,2.699,3.044,0.345,59.31,0,20.48,118735,118735,118735,2
118736,3.523,3.598,0.075,83.88,0,9.23,118736,118736,118736,2
118737,2.69,3.093,0.403,71.18,0,9.56,118737,118737,118737,2
118738,3.828,3.657,-0.171,56.63,0,48.67,118738,118738,118738,3
118739,3.046,3.191,0.145,82.86,0,17.67,118739,118739,118739,2
118740,2.95,3.359,0.409,82.91,0,9.81,118740,118740,118740,2
118741,3.077,3.281,0.204,85.03,0,12.37,118741,118741,118741,3
118742,2.074,2.51,0.436,69.34,0,14.32,118742,118742,118742,3
118743,2.777,3.069,0.292,81.57,0,19.89,118743,118743,118743,2
118744,3.584,3.709,0.125,85.64,0,23.5,118744,118744,118744,1
118745,3.263,3.515,0.252,72.15,0,18.83,118745,118745,118745,3
118746,3.51,3.964,0.454,80.02,0,25.49,118746,118746,118746,1
118747,3.865,3.735,-0.13,67.93,0,29.6,118747,118747,118747,1
118748,3.2,3.411,0.211,57.85,0,15.83,118748,118748,118748,1
118749,3.914,4.0,0.086,63.38,0,22.7,118749,118749,118749,3
118750,3.257,3.588,0.331,63.75,0,11.02,118750,118750,118750,2
118751,3.57,3.807,0.237,61.01,0,29.44,118751,118751,118751,2
118752,3.293,3.618,0.325,97.98,0,16.62,118752,118752,118752,2
118753,3.532,4.0,0.468,88.65,0,18.52,118753,118753,118753,3
118754,2.753,2.818,0.065,72.05,0,12.19,118754,118754,118754,3
118755,3.504,3.973,0.469,72.23,0,14.35,118755,118755,118755,1
118756,3.518,3.841,0.323,76.76,0,23.75,118756,118756,118756,2
118757,2.993,3.015,0.022,95.86,0,27.36,118757,118757,118757,3
118758,3.185,3.599,0.414,86.4,0,28.52,118758,118758,118758,3
118759,3.626,3.978,0.352,42.43,0,35.48,118759,118759,118759,1
118760,3.221,3.335,0.114,54.24,0,5.7,118760,118760,118760,3
118761,3.569,3.719,0.15,69.96,0,25.46,118761,118761,118761,3
118762,3.527,3.599,0.072,74.3,0,12.28,118762,118762,118762,2
118763,2.776,3.089,0.313,77.45,0,14.17,118763,118763,118763,3
118764,3.895,4.0,0.105,100.0,0,14.15,118764,118764,118764,1
118765,3.275,3.316,0.041,66.38,0,9.86,118765,118765,118765,3
118766,2.119,2.495,0.376,67.92,1,29.48,118766,118766,118766,1
118767,2.72,2.745,0.025,74.03,0,7.54,118767,118767,118767,1
118768,2.993,2.944,-0.049,75.79,0,15.37,118768,118768,118768,2
118769,3.04,3.148,0.108,58.37,0,21.06,118769,118769,118769,1
118770,3.62,3.699,0.079,73.98,0,13.02,118770,118770,118770,2
118771,3.436,3.867,0.431,82.71,0,17.87,118771,118771,118771,3
118772,3.479,3.373,-0.106,58.41,0,12.97,118772,118772,118772,2
118773,3.579,3.936,0.357,60.18,0,19.55,118773,118773,118773,2
118774,3.51,3.752,0.242,49.96,0,20.9,118774,118774,118774,1
118775,3.641,3.627,-0.014,75.49,0,6.14,118775,118775,118775,2
118776,3.53,3.824,0.294,63.34,0,20.73,118776,118776,118776,1
118777,3.381,3.753,0.372,99.4,0,23.16,118777,118777,118777,1
118778,2.67,3.127,0.457,57.19,0,44.04,118778,118778,118778,3
118779,3.498,3.75,0.252,77.55,0,31.31,118779,118779,118779,2
118780,3.023,3.205,0.182,84.76,0,16.2,118780,118780,118780,2
118781,2.761,2.899,0.138,75.33,0,10.09,118781,118781,118781,2
118782,3.864,4.0,0.136,61.14,0,51.12,118782,118782,118782,2
118783,3.211,3.696,0.485,67.13,0,22.45,118783,118783,118783,2
118784,3.48,3.401,-0.079,59.67,0,12.16,118784,118784,118784,2
118785,2.842,3.445,0.603,76.37,0,24.57,118785,118785,118785,3
118786,3.722,3.785,0.063,90.7,0,16.55,118786,118786,118786,1
118787,2.649,2.908,0.259,72.96,0,7.35,118787,118787,118787,1
118788,3.149,3.25,0.101,67.2,0,21.39,118788,118788,118788,2
118789,3.088,3.591,0.503,70.06,0,17.01,118789,118789,118789,2
118790,2.653,2.823,0.17,78.55,0,49.45,118790,118790,118790,2
118791,3.153,3.538,0.385,91.4,0,15.37,118791,118791,118791,3
118792,2.678,2.716,0.038,52.1,0,17.91,118792,118792,118792,2
118793,2.888,2.86,-0.028,76.27,0,19.73,118793,118793,118793,1
118794,3.098,3.329,0.231,67.4,0,18.04,118794,118794,118794,2
118795,3.458,3.531,0.073,74.03,0,6.71,118795,118795,118795,1
118796,3.066,3.329,0.263,61.02,0,26.07,118796,118796,118796,2
118797,3.26,3.503,0.243,59.67,0,14.57,118797,118797,118797,1
118798,2.832,2.775,-0.057,74.66,0,15.51,118798,118798,118798,3
118799,2.989,3.096,0.107,74.42,0,3.67,118799,118799,118799,3
118800,3.442,3.857,0.415,75.84,0,8.74,118800,118800,118800,2
118801,2.735,2.917,0.182,64.6,0,35.24,118801,118801,118801,3
118802,3.042,3.427,0.385,59.06,0,12.89,118802,118802,118802,2
118803,3.694,3.806,0.112,59.72,0,22.01,118803,118803,118803,3
118804,2.005,2.182,0.177,72.54,1,13.36,118804,118804,118804,3
118805,2.925,3.3,0.375,57.42,0,9.31,118805,118805,118805,1
118806,3.659,3.568,-0.091,66.27,0,10.41,118806,118806,118806,3
118807,3.179,3.701,0.522,90.43,0,22.42,118807,118807,118807,3
118808,3.173,3.246,0.073,70.98,0,21.4,118808,118808,118808,2
118809,3.623,3.679,0.056,77.9,0,24.75,118809,118809,118809,3
118810,2.636,2.896,0.26,85.73,0,12.45,118810,118810,118810,3
118811,3.687,3.928,0.241,80.58,0,28.32,118811,118811,118811,3
118812,3.108,3.105,-0.003,61.7,0,4.82,118812,118812,118812,3
118813,3.172,3.161,-0.011,51.06,0,22.51,118813,118813,118813,1
118814,2.756,2.809,0.053,80.1,0,17.26,118814,118814,118814,3
118815,3.947,4.0,0.053,77.96,0,17.95,118815,118815,118815,3
118816,3.823,3.884,0.061,84.98,0,20.21,118816,118816,118816,1
118817,3.693,3.458,-0.235,87.86,0,11.9,118817,118817,118817,2
118818,2.706,2.39,-0.316,61.19,1,9.97,118818,118818,118818,2
118819,3.662,4.0,0.338,100.0,0,17.11,118819,118819,118819,2
118820,3.113,3.296,0.183,69.17,0,18.74,118820,118820,118820,2
118821,3.005,2.612,-0.393,45.97,1,35.79,118821,118821,118821,1
118822,2.855,3.303,0.448,82.19,0,21.96,118822,118822,118822,3
118823,2.789,3.254,0.465,98.36,0,30.4,118823,118823,118823,2
118824,3.721,4.0,0.279,83.98,0,14.7,118824,118824,118824,2
118825,3.555,3.648,0.093,71.77,0,15.36,118825,118825,118825,1
118826,3.083,3.328,0.245,82.76,0,14.98,118826,118826,118826,2
118827,2.416,2.723,0.307,67.11,0,19.16,118827,118827,118827,3
118828,3.024,3.3,0.276,81.75,0,27.76,118828,118828,118828,3
118829,2.455,2.949,0.494,78.36,0,12.11,118829,118829,118829,2
118830,3.434,3.565,0.131,72.72,0,10.19,118830,118830,118830,2
118831,3.767,3.962,0.195,64.03,0,8.61,118831,118831,118831,3
118832,3.842,4.0,0.158,100.0,0,12.84,118832,118832,118832,1
