uso_ia_id,Student_ID,Weekly_GenAI_Hours,Nivel_Uso_IA,Uso_IA_Encoded,Primary_Use_Case,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours
119088,119088,26.38,Alto,2,Summarizing_Reading,3,1,14.28
119089,119089,7.49,Medio,1,Copywriting/Drafting,1,1,11.53
119090,119090,5.77,Medio,1,Copywriting/Drafting,3,1,12.76
119091,119091,6.18,Medio,1,Ideation,2,0,17.36
119092,119092,2.07,Bajo,0,Copywriting/Drafting,2,0,12.41
119093,119093,0.33,Bajo,0,Debugging/Troubleshooting,4,1,13.6
119094,119094,3.16,Bajo,0,Debugging/Troubleshooting,3,1,14.57
119095,119095,2.4,Bajo,0,Ideation,4,1,13.6
119096,119096,2.57,Bajo,0,Debugging/Troubleshooting,3,1,21.42
119097,119097,6.93,Medio,1,Ideation,2,1,3.76
119098,119098,8.54,Medio,1,Ideation,2,1,16.1
119099,119099,21.76,Alto,2,Copywriting/Drafting,2,1,19.87
119100,119100,24.28,Alto,2,Ideation,3,1,3.82
119101,119101,23.27,Alto,2,Summarizing_Reading,3,1,4.65
119102,119102,6.3,Medio,1,Summarizing_Reading,3,0,12.69
119103,119103,18.72,Alto,2,Ideation,3,1,11.15
119104,119104,2.85,Bajo,0,Summarizing_Reading,1,0,16.99
119105,119105,6.14,Medio,1,Copywriting/Drafting,3,1,7.84
119106,119106,20.62,Alto,2,Ideation,4,0,6.34
119107,119107,5.68,Medio,1,Ideation,1,0,6.48
119108,119108,0.1,Bajo,0,Copywriting/Drafting,1,1,13.15
119109,119109,9.42,Medio,1,Ideation,3,0,14.58
119110,119110,12.7,Medio,1,Debugging/Troubleshooting,2,1,9.38
119111,119111,9.44,Medio,1,Debugging/Troubleshooting,2,0,10.72
119112,119112,0.89,Bajo,0,Copywriting/Drafting,3,0,5.71
119113,119113,2.13,Bajo,0,Direct_Answer_Generation,5,0,18.32
119114,119114,9.44,Medio,1,Debugging/Troubleshooting,3,0,12.59
119115,119115,34.0,Alto,2,Copywriting/Drafting,4,1,3.68
119116,119116,1.08,Bajo,0,Copywriting/Drafting,2,1,9.52
119117,119117,2.42,Bajo,0,Summarizing_Reading,1,0,10.46
119118,119118,4.09,Bajo,0,Summarizing_Reading,5,0,5.44
119119,119119,0.3,Bajo,0,Direct_Answer_Generation,3,0,7.17
119120,119120,0.49,Bajo,0,Copywriting/Drafting,3,0,8.83
119121,119121,24.33,Alto,2,Direct_Answer_Generation,3,0,10.54
119122,119122,0.41,Bajo,0,Debugging/Troubleshooting,3,1,16.65
119123,119123,36.87,Alto,2,Ideation,4,0,2.86
119124,119124,2.52,Bajo,0,Summarizing_Reading,3,0,7.36
119125,119125,5.03,Medio,1,Ideation,4,0,15.76
119126,119126,15.7,Alto,2,Debugging/Troubleshooting,1,1,10.49
119127,119127,4.3,Bajo,0,Summarizing_Reading,3,0,8.04
119128,119128,23.34,Alto,2,Summarizing_Reading,1,1,8.51
119129,119129,6.28,Medio,1,Ideation,3,1,1.0
119130,119130,3.8,Bajo,0,Debugging/Troubleshooting,4,1,7.91
119131,119131,0.28,Bajo,0,Debugging/Troubleshooting,3,0,12.38
119132,119132,3.05,Bajo,0,Ideation,5,0,16.02
119133,119133,19.75,Alto,2,Summarizing_Reading,3,1,17.93
119134,119134,8.39,Medio,1,Summarizing_Reading,2,1,11.48
119135,119135,12.27,Medio,1,Summarizing_Reading,5,1,4.29
119136,119136,17.86,Alto,2,Debugging/Troubleshooting,3,0,5.26
119137,119137,3.21,Bajo,0,Debugging/Troubleshooting,2,0,6.99
119138,119138,16.03,Alto,2,Summarizing_Reading,3,1,11.78
119139,119139,4.81,Bajo,0,Direct_Answer_Generation,1,0,11.18
119140,119140,0.29,Bajo,0,Direct_Answer_Generation,2,0,18.11
119141,119141,4.29,Bajo,0,Copywriting/Drafting,2,1,13.56
119142,119142,6.73,Medio,1,Copywriting/Drafting,3,1,9.56
119143,119143,6.44,Medio,1,Copywriting/Drafting,1,0,6.01
119144,119144,7.97,Medio,1,Copywriting/Drafting,2,0,14.74
119145,119145,15.78,Alto,2,Debugging/Troubleshooting,5,0,16.13
119146,119146,1.16,Bajo,0,Copywriting/Drafting,3,1,1.0
119147,119147,7.61,Medio,1,Summarizing_Reading,3,0,9.98
119148,119148,0.69,Bajo,0,Debugging/Troubleshooting,3,0,15.39
119149,119149,6.9,Medio,1,Debugging/Troubleshooting,3,0,16.32
119150,119150,1.51,Bajo,0,Summarizing_Reading,3,1,4.25
119151,119151,29.28,Alto,2,Debugging/Troubleshooting,5,1,8.53
119152,119152,31.19,Alto,2,Ideation,2,1,3.87
119153,119153,8.38,Medio,1,Debugging/Troubleshooting,2,0,6.12
119154,119154,22.04,Alto,2,Direct_Answer_Generation,1,1,15.35
119155,119155,0.17,Bajo,0,Summarizing_Reading,3,0,14.7
119156,119156,0.11,Bajo,0,Ideation,3,1,11.09
119157,119157,1.98,Bajo,0,Summarizing_Reading,3,0,19.07
119158,119158,28.32,Alto,2,Ideation,3,1,7.6
119159,119159,10.56,Medio,1,Debugging/Troubleshooting,1,0,7.36
119160,119160,6.35,Medio,1,Debugging/Troubleshooting,4,0,11.03
119161,119161,33.89,Alto,2,Ideation,3,1,10.86
119162,119162,1.05,Bajo,0,Copywriting/Drafting,3,0,24.12
119163,119163,0.33,Bajo,0,Ideation,2,0,14.31
119164,119164,0.52,Bajo,0,Debugging/Troubleshooting,2,1,9.32
119165,119165,1.4,Bajo,0,Summarizing_Reading,3,1,11.3
119166,119166,0.5,Bajo,0,Copywriting/Drafting,2,1,24.3
119167,119167,14.92,Medio,1,Ideation,3,0,4.1
119168,119168,6.59,Medio,1,Copywriting/Drafting,2,0,12.38
119169,119169,31.1,Alto,2,Debugging/Troubleshooting,3,1,8.19
119170,119170,25.76,Alto,2,Direct_Answer_Generation,1,1,4.63
119171,119171,0.42,Bajo,0,Debugging/Troubleshooting,5,0,11.54
119172,119172,1.72,Bajo,0,Summarizing_Reading,3,0,5.06
119173,119173,5.37,Medio,1,Ideation,2,0,18.01
119174,119174,6.61,Medio,1,Copywriting/Drafting,1,0,10.58
119175,119175,37.53,Alto,2,Debugging/Troubleshooting,3,0,14.04
119176,119176,4.3,Bajo,0,Copywriting/Drafting,5,0,26.25
119177,119177,10.44,Medio,1,Copywriting/Drafting,4,0,15.67
119178,119178,40.0,Alto,2,Direct_Answer_Generation,2,1,1.0
119179,119179,2.13,Bajo,0,Direct_Answer_Generation,2,0,4.88
119180,119180,0.63,Bajo,0,Ideation,3,1,4.44
119181,119181,3.01,Bajo,0,Copywriting/Drafting,3,0,7.56
119182,119182,5.52,Medio,1,Debugging/Troubleshooting,5,0,11.59
119183,119183,13.24,Medio,1,Summarizing_Reading,1,0,10.18
119184,119184,18.88,Alto,2,Summarizing_Reading,3,1,3.25
119185,119185,10.21,Medio,1,Summarizing_Reading,2,1,16.42
119186,119186,0.68,Bajo,0,Debugging/Troubleshooting,3,0,5.35
119187,119187,2.87,Bajo,0,Copywriting/Drafting,3,1,2.34
119188,119188,29.58,Alto,2,Ideation,1,0,10.65
119189,119189,39.1,Alto,2,Debugging/Troubleshooting,3,1,5.97
119190,119190,2.93,Bajo,0,Ideation,2,0,18.21
119191,119191,0.81,Bajo,0,Summarizing_Reading,3,1,8.08
119192,119192,12.86,Medio,1,Copywriting/Drafting,3,0,13.76
119193,119193,6.21,Medio,1,Summarizing_Reading,3,0,15.1
119194,119194,17.2,Alto,2,Direct_Answer_Generation,3,1,7.81
119195,119195,4.6,Bajo,0,Ideation,2,0,7.45
119196,119196,6.44,Medio,1,Ideation,2,0,10.05
119197,119197,16.58,Alto,2,Summarizing_Reading,2,1,14.99
119198,119198,8.34,Medio,1,Copywriting/Drafting,2,0,9.57
119199,119199,3.14,Bajo,0,Ideation,2,0,11.93
119200,119200,24.56,Alto,2,Direct_Answer_Generation,5,1,9.28
119201,119201,28.29,Alto,2,Debugging/Troubleshooting,4,0,8.01
119202,119202,17.7,Alto,2,Ideation,3,1,13.24
119203,119203,5.6,Medio,1,Ideation,3,1,18.56
119204,119204,0.15,Bajo,0,Debugging/Troubleshooting,3,0,9.84
119205,119205,2.22,Bajo,0,Copywriting/Drafting,4,0,1.75
119206,119206,22.17,Alto,2,Copywriting/Drafting,3,0,9.96
119207,119207,7.12,Medio,1,Debugging/Troubleshooting,3,1,21.65
119208,119208,5.5,Medio,1,Direct_Answer_Generation,5,0,16.25
119209,119209,5.78,Medio,1,Copywriting/Drafting,2,1,15.73
119210,119210,2.77,Bajo,0,Summarizing_Reading,3,0,13.2
119211,119211,0.71,Bajo,0,Debugging/Troubleshooting,1,0,9.73
119212,119212,12.72,Medio,1,Ideation,3,0,10.07
119213,119213,7.01,Medio,1,Direct_Answer_Generation,3,0,6.66
119214,119214,0.79,Bajo,0,Debugging/Troubleshooting,1,1,12.79
119215,119215,7.47,Medio,1,Ideation,2,1,7.49
119216,119216,23.31,Alto,2,Direct_Answer_Generation,1,1,5.77
119217,119217,12.58,Medio,1,Copywriting/Drafting,2,1,10.2
119218,119218,22.06,Alto,2,Copywriting/Drafting,1,0,12.56
119219,119219,4.29,Bajo,0,Ideation,3,0,8.21
119220,119220,4.53,Bajo,0,Copywriting/Drafting,4,0,8.27
119221,119221,14.73,Medio,1,Ideation,5,0,16.45
119222,119222,4.28,Bajo,0,Summarizing_Reading,4,0,6.8
119223,119223,3.66,Bajo,0,Copywriting/Drafting,3,0,10.86
119224,119224,7.67,Medio,1,Summarizing_Reading,3,1,8.57
119225,119225,9.6,Medio,1,Copywriting/Drafting,3,0,10.41
119226,119226,26.46,Alto,2,Copywriting/Drafting,4,1,1.0
119227,119227,36.59,Alto,2,Summarizing_Reading,3,1,9.56
119228,119228,5.76,Medio,1,Debugging/Troubleshooting,2,1,17.54
119229,119229,1.42,Bajo,0,Summarizing_Reading,5,1,10.1
119230,119230,6.01,Medio,1,Summarizing_Reading,1,0,7.86
119231,119231,6.51,Medio,1,Copywriting/Drafting,2,0,22.15
119232,119232,8.06,Medio,1,Debugging/Troubleshooting,4,1,19.48
119233,119233,12.17,Medio,1,Debugging/Troubleshooting,3,0,8.72
119234,119234,10.6,Medio,1,Summarizing_Reading,3,1,2.59
119235,119235,0.27,Bajo,0,Debugging/Troubleshooting,3,1,11.43
119236,119236,17.97,Alto,2,Copywriting/Drafting,3,0,6.15
119237,119237,2.11,Bajo,0,Ideation,1,0,19.49
119238,119238,4.37,Bajo,0,Summarizing_Reading,1,0,11.04
119239,119239,6.39,Medio,1,Summarizing_Reading,1,1,6.69
119240,119240,1.47,Bajo,0,Copywriting/Drafting,5,0,9.84
119241,119241,2.43,Bajo,0,Summarizing_Reading,5,0,15.76
119242,119242,12.61,Medio,1,Copywriting/Drafting,1,1,14.29
119243,119243,5.06,Medio,1,Ideation,4,0,16.11
119244,119244,9.1,Medio,1,Debugging/Troubleshooting,1,0,15.2
119245,119245,3.08,Bajo,0,Summarizing_Reading,1,1,11.98
119246,119246,6.03,Medio,1,Debugging/Troubleshooting,2,0,15.45
119247,119247,12.58,Medio,1,Ideation,1,0,20.58
119248,119248,0.76,Bajo,0,Debugging/Troubleshooting,1,1,15.34
119249,119249,17.47,Alto,2,Copywriting/Drafting,5,0,14.93
119250,119250,5.65,Medio,1,Summarizing_Reading,3,0,4.55
119251,119251,10.84,Medio,1,Copywriting/Drafting,3,0,18.72
119252,119252,12.63,Medio,1,Copywriting/Drafting,4,0,17.72
119253,119253,3.66,Bajo,0,Copywriting/Drafting,3,1,10.33
119254,119254,2.75,Bajo,0,Copywriting/Drafting,5,1,3.86
119255,119255,3.09,Bajo,0,Summarizing_Reading,3,0,5.85
119256,119256,5.27,Medio,1,Copywriting/Drafting,5,1,7.22
119257,119257,12.6,Medio,1,Summarizing_Reading,1,1,6.8
119258,119258,0.16,Bajo,0,Debugging/Troubleshooting,3,0,14.88
119259,119259,1.7,Bajo,0,Summarizing_Reading,5,0,16.49
119260,119260,6.19,Medio,1,Copywriting/Drafting,5,0,15.01
119261,119261,13.27,Medio,1,Copywriting/Drafting,2,0,10.38
119262,119262,6.22,Medio,1,Copywriting/Drafting,4,1,6.77
119263,119263,40.0,Alto,2,Copywriting/Drafting,1,1,11.5
119264,119264,3.0,Bajo,0,Summarizing_Reading,1,0,14.07
119265,119265,11.85,Medio,1,Copywriting/Drafting,3,0,12.8
119266,119266,19.44,Alto,2,Summarizing_Reading,5,1,13.64
119267,119267,6.72,Medio,1,Debugging/Troubleshooting,4,0,6.98
119268,119268,14.46,Medio,1,Ideation,3,0,9.34
119269,119269,3.34,Bajo,0,Summarizing_Reading,3,0,16.96
119270,119270,17.54,Alto,2,Copywriting/Drafting,5,0,6.29
119271,119271,3.13,Bajo,0,Copywriting/Drafting,3,1,10.92
119272,119272,0.39,Bajo,0,Direct_Answer_Generation,2,1,11.27
119273,119273,3.01,Bajo,0,Debugging/Troubleshooting,3,0,11.25
119274,119274,2.1,Bajo,0,Debugging/Troubleshooting,2,1,9.99
119275,119275,4.99,Bajo,0,Copywriting/Drafting,3,0,16.46
119276,119276,1.25,Bajo,0,Copywriting/Drafting,3,1,20.6
119277,119277,7.9,Medio,1,Summarizing_Reading,2,0,15.53
119278,119278,9.42,Medio,1,Ideation,2,0,13.4
119279,119279,4.19,Bajo,0,Debugging/Troubleshooting,4,1,15.03
119280,119280,1.62,Bajo,0,Copywriting/Drafting,3,0,15.36
119281,119281,20.18,Alto,2,Summarizing_Reading,2,1,14.73
119282,119282,2.98,Bajo,0,Summarizing_Reading,5,0,6.63
119283,119283,5.26,Medio,1,Direct_Answer_Generation,3,1,7.49
119284,119284,2.32,Bajo,0,Direct_Answer_Generation,2,0,4.88
119285,119285,1.2,Bajo,0,Ideation,3,1,10.18
119286,119286,3.87,Bajo,0,Debugging/Troubleshooting,4,1,18.68
119287,119287,3.05,Bajo,0,Direct_Answer_Generation,3,0,5.41
119288,119288,19.23,Alto,2,Debugging/Troubleshooting,2,0,13.72
119289,119289,4.11,Bajo,0,Direct_Answer_Generation,4,1,6.81
119290,119290,2.71,Bajo,0,Debugging/Troubleshooting,5,0,13.11
119291,119291,5.64,Medio,1,Ideation,3,1,12.52
119292,119292,0.75,Bajo,0,Debugging/Troubleshooting,5,1,12.2
119293,119293,6.33,Medio,1,Copywriting/Drafting,5,0,18.07
119294,119294,15.72,Alto,2,Direct_Answer_Generation,2,1,6.31
119295,119295,7.06,Medio,1,Summarizing_Reading,1,0,9.89
119296,119296,6.15,Medio,1,Ideation,3,0,12.6
119297,119297,3.99,Bajo,0,Copywriting/Drafting,3,1,15.58
119298,119298,2.17,Bajo,0,Direct_Answer_Generation,2,0,16.67
119299,119299,14.28,Medio,1,Summarizing_Reading,2,0,5.91
119300,119300,19.97,Alto,2,Ideation,3,0,8.03
119301,119301,1.59,Bajo,0,Summarizing_Reading,3,1,8.47
119302,119302,11.4,Medio,1,Ideation,2,0,12.17
119303,119303,0.1,Bajo,0,Summarizing_Reading,2,0,15.97
119304,119304,14.79,Medio,1,Debugging/Troubleshooting,1,1,12.03
119305,119305,0.72,Bajo,0,Ideation,2,1,21.39
119306,119306,21.38,Alto,2,Debugging/Troubleshooting,5,1,4.02
119307,119307,13.14,Medio,1,Copywriting/Drafting,3,0,13.37
119308,119308,25.98,Alto,2,Copywriting/Drafting,5,0,6.14
119309,119309,5.17,Medio,1,Summarizing_Reading,4,0,14.99
119310,119310,12.55,Medio,1,Summarizing_Reading,4,1,20.19
119311,119311,0.13,Bajo,0,Ideation,5,1,6.97
119312,119312,16.65,Alto,2,Ideation,3,1,7.76
119313,119313,0.59,Bajo,0,Ideation,2,1,11.1
119314,119314,2.34,Bajo,0,Copywriting/Drafting,5,0,1.52
119315,119315,18.33,Alto,2,Copywriting/Drafting,5,0,9.22
119316,119316,0.42,Bajo,0,Ideation,4,1,5.66
119317,119317,12.82,Medio,1,Debugging/Troubleshooting,3,0,11.11
119318,119318,5.72,Medio,1,Copywriting/Drafting,3,0,4.22
119319,119319,4.24,Bajo,0,Summarizing_Reading,1,0,10.81
119320,119320,9.91,Medio,1,Direct_Answer_Generation,3,0,9.43
119321,119321,3.1,Bajo,0,Copywriting/Drafting,2,0,1.0
119322,119322,2.09,Bajo,0,Copywriting/Drafting,3,0,10.48
119323,119323,1.86,Bajo,0,Direct_Answer_Generation,1,0,14.23
119324,119324,11.09,Medio,1,Debugging/Troubleshooting,5,1,10.47
119325,119325,40.0,Alto,2,Summarizing_Reading,3,1,12.41
119326,119326,2.62,Bajo,0,Summarizing_Reading,2,0,6.89
119327,119327,9.82,Medio,1,Ideation,4,1,10.29
119328,119328,5.17,Medio,1,Ideation,4,0,10.65
119329,119329,18.39,Alto,2,Debugging/Troubleshooting,3,1,8.34
119330,119330,21.46,Alto,2,Ideation,1,1,21.49
119331,119331,0.31,Bajo,0,Debugging/Troubleshooting,3,0,9.76
119332,119332,2.87,Bajo,0,Copywriting/Drafting,1,1,9.73
119333,119333,1.38,Bajo,0,Ideation,2,1,8.85
119334,119334,2.39,Bajo,0,Direct_Answer_Generation,5,0,11.59
119335,119335,25.86,Alto,2,Ideation,1,1,7.4
119336,119336,22.8,Alto,2,Summarizing_Reading,5,1,11.72
119337,119337,5.45,Medio,1,Direct_Answer_Generation,1,0,23.3
119338,119338,18.79,Alto,2,Ideation,4,1,18.25
119339,119339,6.07,Medio,1,Copywriting/Drafting,2,1,9.53
119340,119340,2.65,Bajo,0,Copywriting/Drafting,3,0,11.7
119341,119341,0.38,Bajo,0,Summarizing_Reading,3,0,2.48
119342,119342,0.26,Bajo,0,Ideation,4,1,9.45
119343,119343,3.38,Bajo,0,Copywriting/Drafting,1,1,5.02
119344,119344,7.81,Medio,1,Direct_Answer_Generation,1,1,10.44
119345,119345,1.58,Bajo,0,Debugging/Troubleshooting,3,0,14.08
119346,119346,0.13,Bajo,0,Copywriting/Drafting,2,0,13.58
119347,119347,23.87,Alto,2,Debugging/Troubleshooting,2,0,9.16
119348,119348,3.68,Bajo,0,Ideation,1,1,17.42
119349,119349,2.07,Bajo,0,Ideation,3,1,18.03
119350,119350,2.74,Bajo,0,Copywriting/Drafting,2,0,17.05
119351,119351,11.42,Medio,1,Summarizing_Reading,2,1,9.17
119352,119352,2.15,Bajo,0,Debugging/Troubleshooting,3,0,6.65
119353,119353,4.01,Bajo,0,Debugging/Troubleshooting,3,1,17.06
119354,119354,13.01,Medio,1,Direct_Answer_Generation,1,1,1.0
119355,119355,12.43,Medio,1,Direct_Answer_Generation,3,1,1.0
119356,119356,12.72,Medio,1,Copywriting/Drafting,1,0,3.39
119357,119357,8.72,Medio,1,Direct_Answer_Generation,2,0,9.99
119358,119358,5.95,Medio,1,Summarizing_Reading,2,1,15.29
119359,119359,2.1,Bajo,0,Copywriting/Drafting,1,0,19.65
119360,119360,3.78,Bajo,0,Debugging/Troubleshooting,3,0,10.62
119361,119361,24.6,Alto,2,Copywriting/Drafting,3,0,15.42
119362,119362,3.35,Bajo,0,Copywriting/Drafting,4,0,9.22
119363,119363,6.34,Medio,1,Ideation,4,0,9.76
119364,119364,0.14,Bajo,0,Copywriting/Drafting,4,1,1.59
119365,119365,15.4,Alto,2,Summarizing_Reading,5,1,7.73
119366,119366,7.24,Medio,1,Direct_Answer_Generation,1,0,9.98
119367,119367,10.18,Medio,1,Ideation,4,1,16.99
119368,119368,18.52,Alto,2,Debugging/Troubleshooting,5,1,7.98
119369,119369,1.25,Bajo,0,Summarizing_Reading,5,0,13.64
119370,119370,3.16,Bajo,0,Copywriting/Drafting,5,0,5.81
119371,119371,8.13,Medio,1,Summarizing_Reading,4,0,9.7
119372,119372,3.96,Bajo,0,Ideation,5,0,26.41
119373,119373,10.15,Medio,1,Debugging/Troubleshooting,2,1,12.77
119374,119374,3.69,Bajo,0,Ideation,4,0,15.67
119375,119375,0.45,Bajo,0,Direct_Answer_Generation,4,0,16.98
119376,119376,20.54,Alto,2,Summarizing_Reading,4,1,13.83
119377,119377,3.38,Bajo,0,Direct_Answer_Generation,5,0,17.8
119378,119378,0.57,Bajo,0,Ideation,3,0,4.37
119379,119379,4.17,Bajo,0,Copywriting/Drafting,3,0,5.42
119380,119380,2.11,Bajo,0,Debugging/Troubleshooting,3,0,14.7
119381,119381,6.74,Medio,1,Ideation,5,0,14.78
119382,119382,9.57,Medio,1,Direct_Answer_Generation,2,0,11.7
119383,119383,2.94,Bajo,0,Summarizing_Reading,1,1,13.81
119384,119384,0.01,Bajo,0,Summarizing_Reading,3,1,7.18
119385,119385,8.63,Medio,1,Summarizing_Reading,3,0,7.6
119386,119386,2.82,Bajo,0,Summarizing_Reading,3,0,10.37
119387,119387,11.65,Medio,1,Debugging/Troubleshooting,2,1,8.0
119388,119388,0.18,Bajo,0,Ideation,3,0,12.54
119389,119389,1.59,Bajo,0,Direct_Answer_Generation,3,1,14.7
119390,119390,0.88,Bajo,0,Direct_Answer_Generation,2,1,9.01
119391,119391,3.98,Bajo,0,Ideation,3,0,14.33
119392,119392,13.5,Medio,1,Copywriting/Drafting,4,1,13.55
119393,119393,0.67,Bajo,0,Debugging/Troubleshooting,3,1,13.79
119394,119394,11.6,Medio,1,Ideation,2,1,9.98
119395,119395,1.43,Bajo,0,Direct_Answer_Generation,2,0,16.83
119396,119396,12.21,Medio,1,Ideation,1,0,18.94
119397,119397,2.81,Bajo,0,Ideation,2,1,9.47
119398,119398,8.05,Medio,1,Summarizing_Reading,3,1,11.66
119399,119399,0.99,Bajo,0,Copywriting/Drafting,4,1,2.02
119400,119400,6.24,Medio,1,Debugging/Troubleshooting,3,0,8.67
119401,119401,1.75,Bajo,0,Summarizing_Reading,3,1,11.55
119402,119402,9.74,Medio,1,Copywriting/Drafting,4,1,7.02
119403,119403,3.01,Bajo,0,Summarizing_Reading,2,1,7.94
119404,119404,16.44,Alto,2,Copywriting/Drafting,2,0,9.56
119405,119405,1.27,Bajo,0,Copywriting/Drafting,4,0,14.28
119406,119406,6.92,Medio,1,Direct_Answer_Generation,2,0,24.16
119407,119407,3.64,Bajo,0,Direct_Answer_Generation,5,0,10.9
119408,119408,1.16,Bajo,0,Debugging/Troubleshooting,1,1,5.68
119409,119409,1.76,Bajo,0,Ideation,4,1,21.58
119410,119410,0.89,Bajo,0,Ideation,2,1,16.1
119411,119411,26.35,Alto,2,Debugging/Troubleshooting,5,1,16.61
119412,119412,20.18,Alto,2,Debugging/Troubleshooting,4,1,13.11
119413,119413,20.71,Alto,2,Ideation,1,0,4.09
119414,119414,0.18,Bajo,0,Copywriting/Drafting,1,0,11.78
119415,119415,11.02,Medio,1,Ideation,3,1,5.22
119416,119416,21.8,Alto,2,Copywriting/Drafting,4,1,14.18
119417,119417,38.86,Alto,2,Ideation,2,1,15.77
119418,119418,23.55,Alto,2,Summarizing_Reading,2,1,17.87
119419,119419,1.74,Bajo,0,Direct_Answer_Generation,5,1,8.15
119420,119420,1.55,Bajo,0,Summarizing_Reading,4,1,8.72
119421,119421,4.79,Bajo,0,Debugging/Troubleshooting,4,0,12.1
119422,119422,11.01,Medio,1,Summarizing_Reading,1,0,9.17
119423,119423,9.4,Medio,1,Summarizing_Reading,3,0,13.46
119424,119424,2.72,Bajo,0,Debugging/Troubleshooting,4,0,12.2
119425,119425,19.56,Alto,2,Ideation,2,1,6.92
119426,119426,4.67,Bajo,0,Copywriting/Drafting,1,1,8.16
119427,119427,1.4,Bajo,0,Summarizing_Reading,3,0,7.15
119428,119428,8.66,Medio,1,Debugging/Troubleshooting,4,0,16.89
119429,119429,0.02,Bajo,0,Copywriting/Drafting,5,0,6.66
119430,119430,13.26,Medio,1,Ideation,3,0,11.88
119431,119431,0.62,Bajo,0,Direct_Answer_Generation,3,1,13.53
119432,119432,21.86,Alto,2,Debugging/Troubleshooting,5,1,19.21
119433,119433,1.39,Bajo,0,Ideation,1,1,16.15
119434,119434,9.0,Medio,1,Copywriting/Drafting,3,0,12.12
119435,119435,3.05,Bajo,0,Debugging/Troubleshooting,1,0,12.0
119436,119436,2.31,Bajo,0,Copywriting/Drafting,2,1,8.42
119437,119437,8.7,Medio,1,Copywriting/Drafting,2,0,6.47
119438,119438,9.71,Medio,1,Debugging/Troubleshooting,2,0,5.99
119439,119439,3.41,Bajo,0,Debugging/Troubleshooting,5,0,17.14
119440,119440,0.51,Bajo,0,Summarizing_Reading,5,0,19.57
119441,119441,8.44,Medio,1,Summarizing_Reading,1,0,14.68
119442,119442,8.41,Medio,1,Ideation,4,0,4.0
119443,119443,7.3,Medio,1,Direct_Answer_Generation,2,0,11.65
119444,119444,8.5,Medio,1,Debugging/Troubleshooting,2,0,9.33
119445,119445,6.08,Medio,1,Debugging/Troubleshooting,3,0,7.15
119446,119446,5.38,Medio,1,Copywriting/Drafting,2,0,16.92
119447,119447,1.99,Bajo,0,Ideation,2,1,14.35
119448,119448,4.18,Bajo,0,Ideation,2,0,11.87
119449,119449,27.64,Alto,2,Debugging/Troubleshooting,3,1,11.18
119450,119450,1.38,Bajo,0,Debugging/Troubleshooting,3,0,7.58
119451,119451,5.56,Medio,1,Copywriting/Drafting,1,0,5.59
119452,119452,7.04,Medio,1,Ideation,2,0,2.69
119453,119453,0.6,Bajo,0,Summarizing_Reading,1,0,11.26
119454,119454,2.97,Bajo,0,Ideation,2,0,25.76
119455,119455,0.35,Bajo,0,Direct_Answer_Generation,3,0,12.03
119456,119456,8.41,Medio,1,Debugging/Troubleshooting,4,0,1.0
119457,119457,1.76,Bajo,0,Ideation,2,1,8.95
119458,119458,1.39,Bajo,0,Debugging/Troubleshooting,3,1,9.41
119459,119459,3.49,Bajo,0,Summarizing_Reading,2,0,13.76
119460,119460,3.16,Bajo,0,Debugging/Troubleshooting,5,1,7.6
119461,119461,0.28,Bajo,0,Copywriting/Drafting,2,0,8.46
119462,119462,3.89,Bajo,0,Ideation,1,1,7.13
119463,119463,4.61,Bajo,0,Ideation,3,0,25.78
119464,119464,17.24,Alto,2,Ideation,3,1,14.3
119465,119465,4.89,Bajo,0,Copywriting/Drafting,1,1,1.0
119466,119466,1.95,Bajo,0,Debugging/Troubleshooting,2,0,9.72
119467,119467,0.89,Bajo,0,Ideation,2,0,16.9
119468,119468,8.53,Medio,1,Copywriting/Drafting,3,0,8.76
119469,119469,6.06,Medio,1,Summarizing_Reading,2,0,15.6
119470,119470,14.54,Medio,1,Summarizing_Reading,3,1,2.42
119471,119471,32.22,Alto,2,Debugging/Troubleshooting,2,0,6.24
119472,119472,0.16,Bajo,0,Summarizing_Reading,2,0,2.79
119473,119473,3.52,Bajo,0,Debugging/Troubleshooting,2,0,12.87
119474,119474,28.62,Alto,2,Debugging/Troubleshooting,3,1,9.21
119475,119475,1.26,Bajo,0,Copywriting/Drafting,1,0,7.65
119476,119476,11.83,Medio,1,Direct_Answer_Generation,1,0,12.55
119477,119477,6.29,Medio,1,Direct_Answer_Generation,2,1,14.23
119478,119478,1.5,Bajo,0,Summarizing_Reading,1,1,5.66
119479,119479,5.97,Medio,1,Debugging/Troubleshooting,2,0,13.58
119480,119480,7.44,Medio,1,Debugging/Troubleshooting,5,0,9.51
119481,119481,0.85,Bajo,0,Debugging/Troubleshooting,3,0,15.25
119482,119482,4.86,Bajo,0,Copywriting/Drafting,2,0,11.2
119483,119483,3.17,Bajo,0,Debugging/Troubleshooting,3,0,12.58
119484,119484,9.08,Medio,1,Summarizing_Reading,1,0,19.71
119485,119485,9.99,Medio,1,Copywriting/Drafting,3,1,8.34
119486,119486,3.18,Bajo,0,Debugging/Troubleshooting,3,0,9.46
119487,119487,3.44,Bajo,0,Ideation,3,0,11.83
119488,119488,22.12,Alto,2,Debugging/Troubleshooting,3,1,9.88
119489,119489,1.94,Bajo,0,Copywriting/Drafting,3,0,7.43
