Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Cambio_GPA,Nivel_Uso_IA,Dependencia_Alta,Estudio_Total,Riesgo_Academico,Year_Encoded,Prompt_Skill_Encoded,Policy_Encoded,Burnout_Encoded,Uso_IA_Encoded
132730,STEM,Junior,2.573,22.56,Debugging/Troubleshooting,Intermediate,3,1,4.08,7,Actively_Encouraged,5,2.541,60.84,High,-0.032,Alto,1,26.64,0,3,2,2,2,2
132731,STEM,Senior,3.547,14.32,Debugging/Troubleshooting,Intermediate,3,0,11.51,5,Allowed_With_Citation,8,4.0,89.07,Medium,0.453,Medio,0,25.83,0,4,2,1,1,1
132732,Business,Graduate,2.03,4.02,Ideation,Beginner,2,0,9.36,1,Allowed_With_Citation,4,2.076,66.52,Medium,0.046,Bajo,0,13.38,1,5,1,1,1,0
132733,Business,Senior,2.858,4.63,Summarizing_Reading,Beginner,2,1,12.1,1,Strict_Ban,6,3.055,55.22,High,0.197,Bajo,0,16.73,0,4,1,0,2,0
132734,Arts,Junior,3.291,5.43,Copywriting/Drafting,Beginner,2,0,7.88,1,Allowed_With_Citation,1,3.824,76.88,Low,0.533,Medio,0,13.31,0,3,1,1,0,1
132735,Business,Junior,3.358,8.14,Copywriting/Drafting,Advanced,3,0,10.91,4,Allowed_With_Citation,3,3.757,68.96,Low,0.399,Medio,0,19.05,0,3,3,1,0,1
132736,Arts,Freshman,2.587,0.73,Copywriting/Drafting,Intermediate,4,1,12.56,5,Actively_Encouraged,3,3.057,60.81,Medium,0.47,Bajo,0,13.29,0,1,2,2,1,0
132737,Humanities,Freshman,2.386,2.4,Ideation,Beginner,2,0,21.19,4,Allowed_With_Citation,7,2.377,84.15,High,-0.009,Bajo,0,23.59,1,1,1,1,2,0
132738,Humanities,Sophomore,2.851,7.21,Direct_Answer_Generation,Advanced,3,0,8.24,5,Allowed_With_Citation,8,3.062,75.64,Low,0.211,Medio,0,15.45,0,2,3,1,0,1
132739,Arts,Graduate,2.97,2.59,Direct_Answer_Generation,Beginner,3,0,7.34,4,Allowed_With_Citation,2,3.109,83.19,Medium,0.139,Bajo,0,9.93,0,5,1,1,1,0
132740,STEM,Senior,3.375,12.12,Debugging/Troubleshooting,Intermediate,5,1,1.81,7,Allowed_With_Citation,6,3.651,70.31,High,0.276,Medio,1,13.93,0,4,2,1,2,1
132741,Humanities,Freshman,3.586,7.91,Copywriting/Drafting,Advanced,4,0,18.49,3,Allowed_With_Citation,4,4.0,77.58,Low,0.414,Medio,0,26.4,0,1,3,1,0,1
132742,STEM,Junior,2.639,11.21,Debugging/Troubleshooting,Advanced,3,1,12.25,2,Actively_Encouraged,5,3.338,83.03,Medium,0.699,Medio,0,23.46,0,3,3,2,1,1
132743,Medical,Freshman,3.42,1.92,Ideation,Advanced,4,0,9.7,1,Actively_Encouraged,4,3.282,79.75,Low,-0.138,Bajo,0,11.62,0,1,3,2,0,0
132744,Humanities,Sophomore,3.115,5.84,Debugging/Troubleshooting,Advanced,4,0,22.38,2,Allowed_With_Citation,1,3.784,88.71,Low,0.669,Medio,0,28.22,0,2,3,1,0,1
132745,STEM,Junior,3.682,22.01,Debugging/Troubleshooting,Advanced,3,1,10.28,6,Actively_Encouraged,3,4.0,94.6,Medium,0.318,Alto,0,32.29,0,3,3,2,1,2
132746,Business,Junior,2.972,11.39,Direct_Answer_Generation,Intermediate,2,1,7.61,4,Strict_Ban,9,3.027,68.15,Medium,0.055,Medio,0,19.0,0,3,2,0,1,1
132747,STEM,Graduate,3.523,17.77,Debugging/Troubleshooting,Intermediate,1,0,12.77,5,Strict_Ban,7,3.755,73.53,Medium,0.232,Alto,0,30.54,0,5,2,0,1,2
132748,Medical,Freshman,2.883,1.27,Direct_Answer_Generation,Intermediate,2,1,15.13,2,Allowed_With_Citation,3,3.074,90.8,Low,0.191,Bajo,0,16.4,0,1,2,1,0,0
132749,Humanities,Junior,2.607,0.33,Ideation,Beginner,3,0,16.45,2,Strict_Ban,3,2.661,77.08,Medium,0.054,Bajo,0,16.78,0,3,1,0,1,0
132750,Business,Junior,2.665,4.83,Debugging/Troubleshooting,Intermediate,2,1,6.28,3,Allowed_With_Citation,5,2.671,77.56,Medium,0.006,Bajo,0,11.11,0,3,2,1,1,0
132751,Humanities,Graduate,3.4,3.71,Ideation,Intermediate,4,1,11.77,1,Allowed_With_Citation,4,3.522,72.94,Medium,0.122,Bajo,0,15.48,0,5,2,1,1,0
132752,Arts,Junior,2.714,4.09,Summarizing_Reading,Beginner,1,0,4.61,4,Allowed_With_Citation,7,2.955,69.91,Low,0.241,Bajo,0,8.7,0,3,1,1,0,0
132753,Medical,Sophomore,3.239,0.93,Debugging/Troubleshooting,Advanced,3,0,19.59,2,Actively_Encouraged,7,3.628,84.53,Low,0.389,Bajo,0,20.52,0,2,3,2,0,0
132754,Arts,Sophomore,2.686,31.16,Summarizing_Reading,Beginner,3,0,12.77,6,Actively_Encouraged,4,3.02,43.6,High,0.334,Alto,0,43.93,0,2,1,2,2,2
132755,Arts,Freshman,3.425,1.06,Summarizing_Reading,Intermediate,4,0,11.18,1,Actively_Encouraged,3,3.312,61.79,Low,-0.113,Bajo,0,12.24,0,1,2,2,0,0
132756,STEM,Graduate,3.297,16.27,Debugging/Troubleshooting,Intermediate,4,1,17.13,4,Allowed_With_Citation,6,3.737,69.6,High,0.44,Alto,0,33.4,0,5,2,1,2,2
132757,Medical,Junior,3.395,9.25,Debugging/Troubleshooting,Beginner,2,0,7.81,3,Allowed_With_Citation,7,3.478,63.05,Medium,0.083,Medio,0,17.06,0,3,1,1,1,1
132758,Business,Sophomore,3.018,1.15,Summarizing_Reading,Advanced,5,0,13.29,2,Strict_Ban,4,3.185,68.15,Low,0.167,Bajo,0,14.44,0,2,3,0,0,0
132759,Arts,Senior,3.253,19.6,Debugging/Troubleshooting,Advanced,3,0,1.0,4,Allowed_With_Citation,3,3.629,98.7,Medium,0.376,Alto,0,20.6,0,4,3,1,1,2
132760,Business,Sophomore,3.809,0.72,Copywriting/Drafting,Intermediate,3,1,5.66,3,Actively_Encouraged,5,4.0,97.85,Low,0.191,Bajo,0,6.38,0,2,2,2,0,0
132761,STEM,Junior,3.588,18.91,Debugging/Troubleshooting,Beginner,3,0,3.86,6,Actively_Encouraged,6,3.866,100.0,High,0.278,Alto,0,22.77,0,3,1,2,2,2
132762,Business,Freshman,2.4,10.6,Direct_Answer_Generation,Beginner,1,0,16.07,1,Strict_Ban,2,2.499,58.6,Low,0.099,Medio,0,26.67,1,1,1,0,0,1
132763,STEM,Senior,2.226,0.78,Debugging/Troubleshooting,Intermediate,3,0,18.53,1,Strict_Ban,4,2.183,67.71,Medium,-0.043,Bajo,0,19.31,1,4,2,0,1,0
132764,Business,Graduate,3.547,1.81,Debugging/Troubleshooting,Advanced,4,0,9.86,3,Allowed_With_Citation,6,4.0,100.0,High,0.453,Bajo,0,11.67,0,5,3,1,2,0
132765,Humanities,Graduate,3.389,0.76,Debugging/Troubleshooting,Intermediate,2,0,13.54,2,Actively_Encouraged,2,3.644,88.09,High,0.255,Bajo,0,14.3,0,5,2,2,2,0
132766,STEM,Freshman,2.772,11.27,Direct_Answer_Generation,Advanced,3,0,8.11,5,Allowed_With_Citation,5,2.876,67.35,Low,0.104,Medio,0,19.38,0,1,3,1,0,1
132767,Medical,Senior,3.322,2.84,Ideation,Advanced,4,0,15.59,2,Actively_Encouraged,3,3.529,94.05,Low,0.207,Bajo,0,18.43,0,4,3,2,0,0
132768,Medical,Sophomore,3.155,13.02,Debugging/Troubleshooting,Advanced,3,1,4.35,6,Allowed_With_Citation,4,3.661,62.77,Medium,0.506,Medio,0,17.37,0,2,3,1,1,1
132769,Medical,Graduate,2.91,4.41,Summarizing_Reading,Advanced,4,1,9.04,4,Allowed_With_Citation,2,3.041,88.21,Medium,0.131,Bajo,0,13.45,0,5,3,1,1,0
132770,Arts,Sophomore,3.458,5.56,Direct_Answer_Generation,Advanced,5,1,13.14,2,Allowed_With_Citation,1,3.503,100.0,Low,0.045,Medio,0,18.7,0,2,3,1,0,1
132771,Business,Freshman,3.215,4.97,Copywriting/Drafting,Beginner,3,0,12.76,3,Strict_Ban,5,3.267,53.18,Low,0.052,Bajo,0,17.73,0,1,1,0,0,0
132772,Business,Graduate,3.291,2.06,Copywriting/Drafting,Intermediate,3,1,22.72,2,Actively_Encouraged,1,3.718,75.34,Low,0.427,Bajo,0,24.78,0,5,2,2,0,0
132773,STEM,Freshman,2.509,5.68,Direct_Answer_Generation,Intermediate,1,1,15.02,3,Allowed_With_Citation,2,2.639,86.14,Medium,0.13,Medio,0,20.7,0,1,2,1,1,1
132774,Medical,Junior,2.788,0.38,Copywriting/Drafting,Beginner,3,0,13.7,2,Allowed_With_Citation,5,2.946,93.62,Medium,0.158,Bajo,0,14.08,0,3,1,1,1,0
132775,Medical,Sophomore,2.724,6.36,Ideation,Intermediate,4,0,14.33,2,Strict_Ban,5,2.906,81.62,Low,0.182,Medio,0,20.69,0,2,2,0,0,1
132776,Business,Senior,2.683,1.72,Ideation,Beginner,3,1,14.42,2,Strict_Ban,5,2.99,70.12,Low,0.307,Bajo,0,16.14,0,4,1,0,0,0
132777,Medical,Senior,2.923,6.71,Debugging/Troubleshooting,Advanced,3,1,9.43,3,Allowed_With_Citation,6,3.655,75.68,Low,0.732,Medio,0,16.14,0,4,3,1,0,1
132778,Business,Senior,2.994,32.08,Ideation,Intermediate,2,0,8.96,8,Allowed_With_Citation,6,3.428,65.37,High,0.434,Alto,1,41.04,0,4,2,1,2,2
132779,Humanities,Freshman,2.035,7.74,Copywriting/Drafting,Advanced,5,1,7.84,4,Allowed_With_Citation,3,2.355,57.71,Medium,0.32,Medio,0,15.58,1,1,3,1,1,1
132780,Medical,Graduate,2.859,0.65,Ideation,Intermediate,4,1,12.86,3,Strict_Ban,4,3.063,66.41,Medium,0.204,Bajo,0,13.51,0,5,2,0,1,0
132781,Humanities,Junior,3.814,2.52,Direct_Answer_Generation,Advanced,3,0,15.29,3,Strict_Ban,6,3.925,85.33,Low,0.111,Bajo,0,17.81,0,3,3,0,0,0
132782,Business,Freshman,3.695,19.84,Ideation,Advanced,4,0,6.37,7,Allowed_With_Citation,5,3.799,73.46,High,0.104,Alto,1,26.21,0,1,3,1,2,2
132783,Humanities,Sophomore,3.166,7.25,Ideation,Advanced,3,1,6.9,1,Actively_Encouraged,5,3.084,65.84,Medium,-0.082,Medio,0,14.15,0,2,3,2,1,1
132784,Business,Graduate,3.784,7.02,Ideation,Beginner,3,0,6.87,3,Actively_Encouraged,1,4.0,85.31,Low,0.216,Medio,0,13.89,0,5,1,2,0,1
132785,Business,Freshman,2.802,4.34,Summarizing_Reading,Intermediate,5,1,10.14,2,Allowed_With_Citation,2,2.805,60.17,High,0.003,Bajo,0,14.48,0,1,2,1,2,0
132786,Business,Senior,2.876,16.81,Ideation,Intermediate,4,1,14.49,5,Allowed_With_Citation,6,3.276,82.55,Medium,0.4,Alto,0,31.3,0,4,2,1,1,2
132787,Business,Graduate,3.177,8.67,Direct_Answer_Generation,Intermediate,3,1,7.12,5,Allowed_With_Citation,5,3.378,91.77,Medium,0.201,Medio,0,15.79,0,5,2,1,1,1
132788,Humanities,Sophomore,2.848,12.13,Copywriting/Drafting,Advanced,4,1,11.32,5,Allowed_With_Citation,4,3.003,60.37,High,0.155,Medio,0,23.45,0,2,3,1,2,1
132789,Business,Senior,2.551,1.15,Ideation,Intermediate,2,1,12.5,3,Allowed_With_Citation,2,2.69,100.0,Medium,0.139,Bajo,0,13.65,0,4,2,1,1,0
132790,Medical,Freshman,2.656,11.09,Summarizing_Reading,Advanced,3,0,11.64,4,Allowed_With_Citation,5,2.676,81.39,High,0.02,Medio,0,22.73,0,1,3,1,2,1
132791,STEM,Freshman,3.956,6.35,Summarizing_Reading,Advanced,3,0,10.04,3,Actively_Encouraged,4,4.0,73.31,Low,0.044,Medio,0,16.39,0,1,3,2,0,1
132792,STEM,Junior,3.508,0.66,Copywriting/Drafting,Intermediate,1,1,8.45,4,Strict_Ban,5,3.815,65.55,High,0.307,Bajo,0,9.11,0,3,2,0,2,0
132793,STEM,Senior,3.424,5.14,Debugging/Troubleshooting,Beginner,3,0,14.33,1,Actively_Encouraged,4,3.788,74.5,Low,0.364,Medio,0,19.47,0,4,1,2,0,1
132794,Medical,Freshman,3.283,26.22,Summarizing_Reading,Intermediate,4,1,9.03,7,Actively_Encouraged,4,3.476,64.39,High,0.193,Alto,1,35.25,0,1,2,2,2,2
132795,Business,Junior,3.727,12.92,Direct_Answer_Generation,Intermediate,2,1,13.44,4,Actively_Encouraged,3,4.0,63.36,Low,0.273,Medio,0,26.36,0,3,2,2,0,1
132796,Medical,Sophomore,3.357,6.68,Debugging/Troubleshooting,Intermediate,1,0,9.64,2,Allowed_With_Citation,4,3.542,70.28,Low,0.185,Medio,0,16.32,0,2,2,1,0,1
132797,Business,Freshman,3.503,0.91,Copywriting/Drafting,Beginner,3,1,13.96,2,Strict_Ban,6,3.591,75.41,Low,0.088,Bajo,0,14.87,0,1,1,0,0,0
132798,Humanities,Junior,2.551,3.14,Ideation,Intermediate,3,0,3.81,4,Allowed_With_Citation,3,2.792,60.71,High,0.241,Bajo,0,6.95,0,3,2,1,2,0
132799,Arts,Junior,2.423,15.09,Direct_Answer_Generation,Intermediate,3,1,8.77,3,Actively_Encouraged,3,2.511,73.19,High,0.088,Alto,0,23.86,0,3,2,2,2,2
132800,STEM,Freshman,2.976,16.11,Debugging/Troubleshooting,Advanced,4,1,6.7,7,Allowed_With_Citation,5,3.373,94.98,Medium,0.397,Alto,1,22.81,0,1,3,1,1,2
132801,Humanities,Senior,3.382,6.91,Debugging/Troubleshooting,Intermediate,3,0,16.85,2,Allowed_With_Citation,5,3.456,82.97,Low,0.074,Medio,0,23.76,0,4,2,1,0,1
132802,Humanities,Freshman,3.112,9.96,Copywriting/Drafting,Beginner,2,0,14.05,6,Allowed_With_Citation,5,3.444,76.54,Low,0.332,Medio,0,24.01,0,1,1,1,0,1
132803,STEM,Junior,3.161,6.8,Debugging/Troubleshooting,Beginner,2,1,8.62,3,Actively_Encouraged,4,3.303,75.92,Medium,0.142,Medio,0,15.42,0,3,1,2,1,1
132804,Humanities,Sophomore,2.264,10.17,Direct_Answer_Generation,Beginner,2,1,6.23,2,Strict_Ban,4,2.321,65.61,High,0.057,Medio,0,16.4,1,2,1,0,2,1
132805,STEM,Junior,3.852,5.59,Copywriting/Drafting,Advanced,4,1,26.76,5,Actively_Encouraged,4,4.0,100.0,Low,0.148,Medio,0,32.35,0,3,3,2,0,1
132806,STEM,Graduate,3.888,5.31,Debugging/Troubleshooting,Beginner,2,0,15.16,4,Actively_Encouraged,6,4.0,83.19,Medium,0.112,Medio,0,20.47,0,5,1,2,1,1
132807,Humanities,Senior,2.956,4.72,Copywriting/Drafting,Intermediate,4,1,9.93,3,Allowed_With_Citation,3,3.195,67.57,Medium,0.239,Bajo,0,14.65,0,4,2,1,1,0
132808,Arts,Freshman,2.973,17.6,Copywriting/Drafting,Intermediate,2,0,3.75,4,Actively_Encouraged,2,2.971,62.68,High,-0.002,Alto,0,21.35,0,1,2,2,2,2
132809,STEM,Graduate,2.797,7.27,Debugging/Troubleshooting,Advanced,4,0,5.69,1,Allowed_With_Citation,1,3.171,73.17,Low,0.374,Medio,0,12.96,0,5,3,1,0,1
132810,Humanities,Sophomore,3.503,0.63,Copywriting/Drafting,Beginner,2,1,5.87,1,Strict_Ban,2,3.577,78.35,Medium,0.074,Bajo,0,6.5,0,2,1,0,1,0
132811,STEM,Sophomore,3.317,3.05,Ideation,Advanced,5,0,22.17,1,Actively_Encouraged,1,3.495,89.24,Low,0.178,Bajo,0,25.22,0,2,3,2,0,0
132812,Business,Junior,3.182,10.28,Ideation,Intermediate,5,1,16.25,6,Allowed_With_Citation,4,3.524,75.28,Low,0.342,Medio,0,26.53,0,3,2,1,0,1
132813,Business,Freshman,3.813,12.94,Copywriting/Drafting,Beginner,2,1,2.81,4,Allowed_With_Citation,3,3.793,89.45,Low,-0.02,Medio,0,15.75,0,1,1,1,0,1
132814,Arts,Graduate,3.227,3.31,Copywriting/Drafting,Intermediate,2,1,19.62,3,Actively_Encouraged,1,3.684,83.56,Low,0.457,Bajo,0,22.93,0,5,2,2,0,0
132815,Arts,Junior,2.769,7.0,Direct_Answer_Generation,Intermediate,3,1,16.01,1,Allowed_With_Citation,8,3.098,94.19,Low,0.329,Medio,0,23.01,0,3,2,1,0,1
132816,STEM,Sophomore,2.458,18.95,Direct_Answer_Generation,Advanced,4,1,13.92,5,Allowed_With_Citation,6,2.303,64.34,High,-0.155,Alto,0,32.87,1,2,3,1,2,2
132817,STEM,Freshman,3.885,2.03,Ideation,Intermediate,3,1,14.98,3,Actively_Encouraged,3,3.935,91.69,Low,0.05,Bajo,0,17.01,0,1,2,2,0,0
132818,STEM,Senior,3.243,17.3,Copywriting/Drafting,Intermediate,4,1,20.98,3,Allowed_With_Citation,1,3.735,61.15,Low,0.492,Alto,0,38.28,0,4,2,1,0,2
132819,Medical,Graduate,3.422,2.64,Copywriting/Drafting,Beginner,3,1,19.63,3,Actively_Encouraged,4,3.909,72.42,Medium,0.487,Bajo,0,22.27,0,5,1,2,1,0
132820,Business,Graduate,3.374,28.43,Ideation,Advanced,3,1,4.99,8,Allowed_With_Citation,3,3.569,71.48,Medium,0.195,Alto,1,33.42,0,5,3,1,1,2
132821,STEM,Freshman,3.149,10.14,Debugging/Troubleshooting,Beginner,2,1,1.0,5,Actively_Encouraged,8,3.381,52.34,Low,0.232,Medio,0,11.14,0,1,1,2,0,1
132822,STEM,Senior,2.565,5.16,Summarizing_Reading,Advanced,3,1,17.8,3,Allowed_With_Citation,5,2.84,82.45,High,0.275,Medio,0,22.96,0,4,3,1,2,1
132823,Humanities,Freshman,3.046,5.09,Direct_Answer_Generation,Advanced,5,0,2.93,5,Allowed_With_Citation,4,3.1,81.37,Low,0.054,Medio,0,8.02,0,1,3,1,0,1
132824,STEM,Freshman,2.544,22.44,Copywriting/Drafting,Intermediate,4,1,8.86,8,Allowed_With_Citation,6,2.704,72.05,Low,0.16,Alto,1,31.3,0,1,2,1,0,2
132825,Arts,Junior,3.029,0.96,Copywriting/Drafting,Beginner,1,0,12.94,2,Actively_Encouraged,1,3.39,69.01,Low,0.361,Bajo,0,13.9,0,3,1,2,0,0
132826,Business,Senior,3.752,7.33,Ideation,Advanced,5,0,7.46,6,Actively_Encouraged,7,4.0,78.64,Medium,0.248,Medio,0,14.79,0,4,3,2,1,1
132827,Business,Freshman,3.138,0.83,Direct_Answer_Generation,Beginner,1,0,18.74,2,Actively_Encouraged,3,3.469,84.5,Low,0.331,Bajo,0,19.57,0,1,1,2,0,0
132828,Humanities,Junior,3.183,0.56,Summarizing_Reading,Intermediate,3,1,5.55,2,Strict_Ban,3,3.042,56.95,Low,-0.141,Bajo,0,6.11,0,3,2,0,0,0
132829,STEM,Senior,3.187,2.96,Copywriting/Drafting,Intermediate,3,1,11.97,2,Actively_Encouraged,5,3.348,71.34,Medium,0.161,Bajo,0,14.93,0,4,2,2,1,0
132830,Business,Freshman,2.857,5.46,Summarizing_Reading,Beginner,3,0,9.8,3,Actively_Encouraged,2,2.942,76.55,Low,0.085,Medio,0,15.26,0,1,1,2,0,1
132831,Business,Junior,3.287,29.95,Ideation,Intermediate,3,0,6.4,7,Actively_Encouraged,8,3.287,71.79,High,0.0,Alto,1,36.35,0,3,2,2,2,2
132832,Humanities,Junior,3.152,1.98,Direct_Answer_Generation,Advanced,3,0,8.38,2,Allowed_With_Citation,2,3.425,83.08,Low,0.273,Bajo,0,10.36,0,3,3,1,0,0
132833,Business,Senior,2.72,14.01,Copywriting/Drafting,Intermediate,3,0,1.0,4,Actively_Encouraged,5,2.715,89.7,Medium,-0.005,Medio,0,15.01,0,4,2,2,1,1
132834,Arts,Senior,3.422,20.46,Debugging/Troubleshooting,Intermediate,2,0,1.0,3,Strict_Ban,3,3.483,62.88,High,0.061,Alto,0,21.46,0,4,2,0,2,2
132835,STEM,Senior,3.317,8.5,Debugging/Troubleshooting,Beginner,3,0,6.75,4,Allowed_With_Citation,7,3.588,57.94,Medium,0.271,Medio,0,15.25,0,4,1,1,1,1
132836,Business,Senior,3.661,7.52,Ideation,Advanced,4,0,5.89,3,Actively_Encouraged,8,4.0,98.0,Medium,0.339,Medio,0,13.41,0,4,3,2,1,1
132837,Humanities,Junior,3.37,12.44,Copywriting/Drafting,Intermediate,3,0,13.71,2,Actively_Encouraged,5,3.546,86.77,High,0.176,Medio,0,26.15,0,3,2,2,2,1
132838,Business,Junior,3.546,5.63,Debugging/Troubleshooting,Beginner,3,1,12.47,1,Allowed_With_Citation,1,3.985,54.64,Medium,0.439,Medio,0,18.1,0,3,1,1,1,1
132839,STEM,Sophomore,3.309,29.4,Debugging/Troubleshooting,Beginner,2,0,1.0,4,Actively_Encouraged,6,3.502,71.75,High,0.193,Alto,0,30.4,0,2,1,2,2,2
132840,Business,Junior,3.803,0.86,Debugging/Troubleshooting,Beginner,3,0,8.52,2,Allowed_With_Citation,7,3.63,81.99,Low,-0.173,Bajo,0,9.38,0,3,1,1,0,0
132841,STEM,Graduate,2.382,29.76,Summarizing_Reading,Beginner,3,1,1.83,4,Allowed_With_Citation,5,2.529,78.61,Medium,0.147,Alto,0,31.59,0,5,1,1,1,2
132842,STEM,Junior,3.053,23.57,Summarizing_Reading,Beginner,1,1,8.34,7,Allowed_With_Citation,4,3.154,69.85,Medium,0.101,Alto,1,31.91,0,3,1,1,1,2
132843,Business,Graduate,3.619,23.21,Ideation,Intermediate,1,0,7.17,7,Allowed_With_Citation,3,3.731,76.14,High,0.112,Alto,1,30.38,0,5,2,1,2,2
132844,Business,Freshman,3.21,2.23,Direct_Answer_Generation,Advanced,3,1,11.69,1,Allowed_With_Citation,3,3.463,72.72,Low,0.253,Bajo,0,13.92,0,1,3,1,0,0
132845,Medical,Junior,3.537,5.23,Summarizing_Reading,Beginner,2,0,7.31,1,Strict_Ban,4,3.819,90.08,Low,0.282,Medio,0,12.54,0,3,1,0,0,1
132846,Business,Freshman,3.174,1.23,Ideation,Intermediate,4,0,18.5,2,Actively_Encouraged,1,3.55,49.94,Low,0.376,Bajo,0,19.73,0,1,2,2,0,0
132847,Business,Sophomore,3.245,3.94,Debugging/Troubleshooting,Advanced,4,1,14.3,2,Allowed_With_Citation,1,3.579,80.48,Low,0.334,Bajo,0,18.24,0,2,3,1,0,0
132848,Business,Senior,3.469,9.17,Direct_Answer_Generation,Advanced,4,0,3.3,2,Strict_Ban,9,3.714,79.83,Medium,0.245,Medio,0,12.47,0,4,3,0,1,1
132849,Humanities,Senior,3.315,3.23,Copywriting/Drafting,Beginner,3,0,11.1,3,Actively_Encouraged,4,3.374,68.44,High,0.059,Bajo,0,14.33,0,4,1,2,2,0
132850,STEM,Freshman,3.676,0.4,Copywriting/Drafting,Beginner,2,1,1.0,5,Actively_Encouraged,3,3.643,76.32,Medium,-0.033,Bajo,0,1.4,0,1,1,2,1,0
132851,STEM,Graduate,3.162,6.78,Debugging/Troubleshooting,Advanced,5,1,5.84,3,Allowed_With_Citation,4,3.631,97.09,Medium,0.469,Medio,0,12.62,0,5,3,1,1,1
132852,STEM,Graduate,3.47,10.14,Debugging/Troubleshooting,Beginner,2,1,14.05,1,Allowed_With_Citation,2,3.669,81.28,Low,0.199,Medio,0,24.19,0,5,1,1,0,1
132853,Humanities,Graduate,2.466,3.99,Copywriting/Drafting,Beginner,3,1,5.5,4,Allowed_With_Citation,4,2.66,61.64,High,0.194,Bajo,0,9.49,0,5,1,1,2,0
132854,Medical,Sophomore,2.873,1.98,Direct_Answer_Generation,Advanced,4,0,5.32,4,Actively_Encouraged,3,3.034,68.76,Medium,0.161,Bajo,0,7.3,0,2,3,2,1,0
132855,Arts,Junior,3.51,7.96,Copywriting/Drafting,Intermediate,3,0,1.23,3,Allowed_With_Citation,6,3.399,100.0,Medium,-0.111,Medio,0,9.19,0,3,2,1,1,1
132856,Medical,Freshman,3.194,8.2,Direct_Answer_Generation,Beginner,2,1,13.58,4,Actively_Encouraged,5,3.361,90.88,Medium,0.167,Medio,0,21.78,0,1,1,2,1,1
132857,Medical,Sophomore,3.344,22.0,Summarizing_Reading,Beginner,2,1,1.0,5,Allowed_With_Citation,4,3.5,60.24,Medium,0.156,Alto,0,23.0,0,2,1,1,1,2
132858,Humanities,Freshman,2.534,15.53,Direct_Answer_Generation,Beginner,2,1,11.02,7,Allowed_With_Citation,4,2.578,61.55,Medium,0.044,Alto,1,26.55,0,1,1,1,1,2
132859,STEM,Graduate,2.87,4.53,Copywriting/Drafting,Beginner,2,1,12.25,3,Allowed_With_Citation,4,3.238,62.59,Medium,0.368,Bajo,0,16.78,0,5,1,1,1,0
132860,Business,Junior,3.275,10.44,Summarizing_Reading,Beginner,3,0,1.0,6,Actively_Encouraged,4,3.343,59.03,Medium,0.068,Medio,0,11.44,0,3,1,2,1,1
132861,Medical,Freshman,3.701,0.44,Copywriting/Drafting,Advanced,4,0,6.41,1,Actively_Encouraged,1,3.627,77.6,Low,-0.074,Bajo,0,6.85,0,1,3,2,0,0
132862,Humanities,Graduate,3.092,3.22,Direct_Answer_Generation,Advanced,3,0,8.05,3,Allowed_With_Citation,2,3.145,62.18,Medium,0.053,Bajo,0,11.27,0,5,3,1,1,0
132863,Business,Freshman,3.703,1.07,Debugging/Troubleshooting,Advanced,5,1,16.24,3,Allowed_With_Citation,2,3.941,77.63,High,0.238,Bajo,0,17.31,0,1,3,1,2,0
132864,STEM,Graduate,3.527,10.58,Debugging/Troubleshooting,Advanced,3,1,14.81,3,Allowed_With_Citation,7,4.0,99.38,Medium,0.473,Medio,0,25.39,0,5,3,1,1,1
132865,Humanities,Freshman,2.669,10.2,Direct_Answer_Generation,Intermediate,5,0,3.18,6,Actively_Encouraged,6,2.644,69.99,Medium,-0.025,Medio,0,13.38,0,1,2,2,1,1
132866,Humanities,Senior,3.59,0.63,Debugging/Troubleshooting,Intermediate,3,1,7.66,1,Allowed_With_Citation,5,3.59,77.57,Medium,0.0,Bajo,0,8.29,0,4,2,1,1,0
132867,Humanities,Senior,3.03,4.82,Copywriting/Drafting,Beginner,2,0,13.32,5,Strict_Ban,9,3.352,82.33,Medium,0.322,Bajo,0,18.14,0,4,1,0,1,0
132868,Medical,Senior,3.233,25.86,Summarizing_Reading,Intermediate,2,0,2.57,6,Actively_Encouraged,5,3.568,89.41,High,0.335,Alto,0,28.43,0,4,2,2,2,2
132869,STEM,Junior,2.952,1.79,Debugging/Troubleshooting,Advanced,4,1,13.4,5,Actively_Encouraged,8,3.487,100.0,Medium,0.535,Bajo,0,15.19,0,3,3,2,1,0
132870,Medical,Sophomore,2.454,3.86,Copywriting/Drafting,Intermediate,1,1,6.5,2,Allowed_With_Citation,1,2.629,71.68,Medium,0.175,Bajo,0,10.36,0,2,2,1,1,0
132871,STEM,Sophomore,3.426,0.21,Debugging/Troubleshooting,Intermediate,5,1,11.4,3,Allowed_With_Citation,6,3.588,82.58,Medium,0.162,Bajo,0,11.61,0,2,2,1,1,0
132872,Medical,Graduate,3.078,17.3,Copywriting/Drafting,Beginner,1,0,8.44,6,Actively_Encouraged,2,3.689,76.47,High,0.611,Alto,0,25.74,0,5,1,2,2,2
